<video_id>sz0O7_Ex2Po</video_id>	JJ	<video_id>sz0O7_Ex2Po</video_id>
in	IN	in
turn	NN	turn
first	RB	first
the	DT	the
change	NN	change
in	IN	in
the	DT	the
situation	NN	situation
amounting	VVG	amount
to	TO	to
new	JJ	new
facts	NNS	fact
demands	VVZ	demand
the	DT	the
indication	NN	indication
of	IN	of
further	RBR	further
or	CC	or
measures	VVZ	measure
when	WRB	when
South	NP	South
Africa	NP	Africa
appeared	VVD	appear
before	IN	before
you	PP	you
on	IN	on
the	DT	the
11th	JJ	11th
of	IN	of
January	NP	January
urgently	RB	urgently
requesting	VVG	request
then	RB	then
an	DT	an
order	NN	order
for	IN	for
the	DT	the
cessation	NN	cessation
of	IN	of
Israel's	NP	Israel's
military	JJ	military
activ	NN	activ
op	NN	op
operations	NNS	operation
humanitarians	NNS	humanitarian
were	VBD	be
already	RB	already
out	RB	out
of	IN	of
words	NNS	word
to	TO	to
describe	VV	describe
the	DT	the
situation	NN	situation
Gaza	NP	Gaza
today	NN	today
they	PP	they
say	VVP	say
there	EX	there
are	VBP	be
quote	NN	quote
no	DT	no
words	NNS	word
left	NN	left
that	WDT	that
can	MD	can
do	VV	do
any	DT	any
justice	NN	justice
to	TO	to
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
Palestinians	NPS	Palestinians
have	VHP	have
since	RB	since
been	VBN	be
killed	VVN	kill
or	CC	or
injured	VVN	injure
including	VVG	include
one	CD	one
child	NN	child
killed	VVN	kill
or	CC	or
wounded	VVN	wound
every	DT	every
10	CD	@card@
minutes	NNS	minute
since	IN	since
Israel's	NP	Israel's
military	JJ	military
operations	NNS	operation
began	VVD	begin
including	VVG	include
an	DT	an
almost	RB	almost
incomprehensible	JJ	incomprehensible
number	NN	number
number	NN	number
of	IN	of
child	NN	child
amputees	NNS	amputee
since	IN	since
March	NP	March
in	IN	in
particular	JJ	particular
hundreds	NNS	hundred
and	CC	and
thousands	NNS	thousand
of	IN	of
of	IN	of
Palestinians	NNS	Palestinian
particularly	RB	particularly
the	DT	the
young	JJ	young
elderly	JJ	elderly
and	CC	and
vulnerable	JJ	vulnerable
are	VBP	be
dying	VVG	die
or	CC	or
at	IN	at
risk	NN	risk
of	IN	of
dying	VVG	die
of	IN	of
communicable	JJ	communicable
diseases	NNS	disease
and	CC	and
and	CC	and
infections	NNS	infection
that	WDT	that
are	VBP	be
running	VVG	run
Rife	NP	Rife
due	JJ	due
to	TO	to
the	DT	the
rising	VVG	rise
temperatures	NNS	temperature
in	IN	in
ever	RB	ever
more	JJR	more
crowded	JJ	crowded
living	VVG	live
conditions	NNS	condition
amidst	IN	amidst
mountains	NNS	mountain
of	IN	of
waste	NN	waste
fly	NN	fly
and	CC	and
mosquito	NN	mosquito
infestations	NNS	infestation
and	CC	and
raw	JJ	raw
sewage	NN	sewage
flowing	VVG	flow
in	IN	in
the	DT	the
bombed	VVN	bomb
out	IN	out
streets	NNS	street
since	IN	since
the	DT	the
Court's	NP	Court's
last	JJ	last
order	NN	order
entire	JJ	entire
hospitals	NNS	hospital
places	NNS	place
of	IN	of
learning	VVG	learn
and	CC	and
healing	VVG	heal
including	VVG	include
Al	NP	Al
shifa	NP	Shifa
Hospital	NP	Hospital
older	JJR	old
than	IN	than
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
itself	PP	itself
have	VHP	have
been	VBN	be
destroyed	VVN	destroy
and	CC	and
turned	VVN	turn
into	IN	into
SES	NNS	sis
of	IN	of
horror	NN	horror
and	CC	and
mass	JJ	mass
death	NN	death
gaz's	NNS	gaz's
devoted	JJ	devoted
and	CC	and
steadfast	JJ	steadfast
doctors	NNS	doctor
and	CC	and
Medics	NNS	medic
have	VHP	have
been	VBN	be
killed	VVN	kill
and	CC	and
buried	VVN	bury
in	IN	in
Mass	NP	Mass
Graves	NP	Graves
alongside	IN	alongside
the	DT	the
patience	NN	patience
they	PP	they
risked	VVD	risk
and	CC	and
ultimately	RB	ultimately
gave	VVD	give
their	PP$	their
lives	NNS	life
to	TO	to
care	VV	care
for	IN	for
the	DT	the
same	JJ	same
fate	NN	fate
now	RB	now
awaits	VVZ	await
Rafa's	NP	Rafa's
remaining	VVG	remain
hospitals	NNS	hospital
doctors	NNS	doctor
and	CC	and
Medics	NNS	medic
Israel's	NN	Israel's
attack	NN	attack
on	IN	on
Rafa	NP	Rafa
its	PP$	its
attempt	NN	attempt
to	TO	to
control	VV	control
all	RB	all
of	IN	of
gaza's	NN	gaza's
borders	NNS	border
followed	VVN	follow
by	IN	by
attacks	NNS	attack
on	IN	on
the	DT	the
North	NP	North
and	CC	and
the	DT	the
middle	JJ	middle
areas	NNS	area
in	IN	in
recent	JJ	recent
days	NNS	day
which	WDT	which
are	VBP	be
of	IN	of
unprecedented	JJ	unprecedented
violence	NN	violence
even	RB	even
amid	IN	amid
the	DT	the
horrors	NNS	horror
horrors	NNS	horror
of	IN	of
the	DT	the
past	JJ	past
seven	CD	seven
months	NNS	month
Herald	NP	Herald
a	DT	a
turning	VVG	turn
point	NN	point
Beyond	IN	beyond
which	WDT	which
there	EX	there
is	VBZ	be
no	DT	no
going	VVG	go
back	NN	back
which	WDT	which
is	VBZ	be
reflected	VVN	reflect
in	IN	in
what	WP	what
H	NP	H
calls	VVZ	call
and	CC	and
I	PP	I
quote	VVP	quote
a	DT	a
new	JJ	new
level	NN	level
of	IN	of
desperation	NN	desperation
in	IN	in
Gaza	NP	Gaza
as	IN	as
this	DT	this
court	NN	court
has	VHZ	have
heard	VVN	hear
this	DT	this
is	VBZ	be
in	IN	in
effect	NN	effect
the	DT	the
endgame	NN	endgame
for	IN	for
Gaza	NP	Gaza
and	CC	and
for	IN	for
its	PP$	its
Palestinian	JJ	Palestinian
people	NNS	people
unfolding	VVG	unfold
under	IN	under
the	DT	the
world's	NNS	world's
watch	VVP	watch
this	DT	this
may	MD	may
well	RB	well
be	VB	be
the	DT	the
last	JJ	last
chance	NN	chance
for	IN	for
the	DT	the
court	NN	court
to	TO	to
act	VV	act
to	TO	to
ensure	VV	ensure
their	PP$	their
survival	NN	survival
second	JJ	second
the	DT	the
extreme	JJ	extreme
risks	NNS	risk
of	IN	of
irreparable	JJ	irreparable
prejudice	NN	prejudice
demand	NN	demand
the	DT	the
indication	NN	indication
of	IN	of
further	JJR	further
or	CC	or
modified	JJ	modified
explicit	JJ	explicit
and	CC	and
specific	JJ	specific
provisional	JJ	provisional
measures	NNS	measure
the	DT	the
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
could	MD	could
not	RB	not
be	VB	be
more	RBR	more
urgent	JJ	urgent
as	IN	as
reflected	VVN	reflect
in	IN	in
the	DT	the
increase	NN	increase
in	IN	in
Palestinian	JJ	Palestinian
fatalities	NNS	fatality
and	CC	and
injuries	NNS	injury
since	IN	since
the	DT	the
last	JJ	last
the	DT	the
Court's	NP	Court's
last	JJ	last
order	NN	order
and	CC	and
the	DT	the
spreading	VVG	spread
famine	NN	famine
and	CC	and
disease	NN	disease
acts	NNS	act
susceptible	JJ	susceptible
of	IN	of
causing	VVG	cause
irreparable	JJ	irreparable
Prejudice	NN	prejudice
can	MD	can
plainly	RB	plainly
occur	VV	occur
at	IN	at
any	DT	any
moment	NN	moment
before	IN	before
the	DT	the
court	NN	court
makes	VVZ	make
a	DT	a
final	JJ	final
decision	NN	decision
on	IN	on
this	DT	this
case	NN	case
demanding	VVG	demand
the	DT	the
indication	NN	indication
of	IN	of
further	JJR	further
or	CC	or
modified	JJ	modified
explicit	JJ	explicit
specific	JJ	specific
provisional	JJ	provisional
measures	NNS	measure
to	TO	to
protect	VV	protect
the	DT	the
rights	NNS	right
found	VVN	find
by	IN	by
this	DT	this
court	NN	court
to	TO	to
be	VB	be
plausible	JJ	plausible
in	IN	in
Rafa	NP	Rafa
in	IN	in
particular	JJ	particular
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
widespread	JJ	widespread
risk	NN	risk
of	IN	of
violent	JJ	violent
death	NN	death
and	CC	and
injury	NN	injury
facing	VVG	face
the	DT	the
terrified	VVN	terrify
population	NN	population
of	IN	of
displaced	VVN	displace
Palestinians	NNS	Palestinian
as	IN	as
the	DT	the
court	NN	court
has	VHZ	have
heard	VVN	hear
dialysis	NN	dialysis
patients	NNS	patient
and	CC	and
premature	JJ	premature
bab	NN	bab
babies	NNS	baby
face	VVP	face
immediate	JJ	immediate
risk	NN	risk
of	IN	of
death	NN	death
some	DT	some
1.2	CD	@card@
million	CD	million
Palestinians	NPS	Palestinians
will	MD	will
be	VB	be
deprived	VVN	deprive
of	IN	of
access	NN	access
to	TO	to
health	NN	health
care	NN	care
if	IN	if
its	PP$	its
hospitals	NNS	hospital
are	VBP	be
rendered	VVN	render
inoperable	JJ	inoperable
the	DT	the
level	NN	level
of	IN	of
Destruction	NN	destruction
that	IN/that	that
Israel	NP	Israel
has	VHZ	have
caused	VVN	cause
across	IN	across
Gaza	NP	Gaza
and	CC	and
is	VBZ	be
now	RB	now
wreaking	VVG	wreak
on	IN	on
Rafa	NP	Rafa
threatens	VVZ	threaten
the	DT	the
very	JJ	very
survival	NN	survival
of	IN	of
future	JJ	future
Palestinian	JJ	Palestinian
Generations	NNS	generation
in	IN	in
Gaza	NP	Gaza
recent	JJ	recent
evidence	NN	evidence
from	IN	from
a	DT	a
former	JJ	former
Israeli	JJ	Israeli
reservist	NN	reservist
active	JJ	active
in	IN	in
Gaza	NP	Gaza
indicates	VVZ	indicate
that	IN/that	that
soldiers	NNS	soldier
on	IN	on
the	DT	the
ground	NN	ground
treat	NN	treat
Israeli	JJ	Israeli
ordered	VVN	order
evacuation	NN	evacuation
areas	NNS	area
such	JJ	such
as	IN	as
those	DT	those
recently	RB	recently
ordered	VVN	order
for	IN	for
significant	JJ	significant
parts	NNS	part
of	IN	of
Rafa	NP	Rafa
and	CC	and
Northern	NP	Northern
Gaza	NP	Gaza
as	IN	as
extermination	NN	extermination
zones	NNS	zone
wherein	RB	wherein
orders	VVZ	order
to	TO	to
shoot	VV	shoot
and	CC	and
kill	VV	kill
Palestinians	NNS	Palestinian
are	VBP	be
made	VVN	make
on	IN	on
the	DT	the
basis	NN	basis
of	IN	of
their	PP$	their
of	IN	of
their	PP$	their
location	NN	location
alone	RB	alone
this	DT	this
in	IN	in
itself	PP	itself
demonstrates	VVZ	demonstrate
the	DT	the
extreme	JJ	extreme
risk	NN	risk
to	TO	to
the	DT	the
right	NN	right
of	IN	of
the	DT	the
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
not	RB	not
to	TO	to
be	VB	be
subjected	VVN	subject
to	TO	to
acts	NNS	act
of	IN	of
genocide	NN	genocide
as	RB	as
does	VVZ	do
the	DT	the
decision	NN	decision
by	IN	by
Israel	NP	Israel
to	TO	to
deploy	VV	deploy
2,000	CD	@card@
pound	NN	pound
so-called	JJ	so-called
dumb	JJ	dumb
bombs	NNS	bomb
in	IN	in
ever	RB	ever
more	RBR	more
densely	RB	densely
populated	VVN	populate
areas	NNS	area
in	IN	in
the	DT	the
stated	JJ	stated
quote	NN	quote
interest	NN	interest
of	IN	of
saving	VVG	save
more	JJR	more
expensive	JJ	expensive
armaments	NNS	armament
the	DT	the
routine	JJ	routine
repeated	JJ	repeated
authorization	NN	authorization
of	IN	of
the	DT	the
killing	NN	killing
in	IN	in
one	CD	one
strike	NN	strike
of	IN	of
hundreds	NNS	hundred
of	IN	of
Palestinian	JJ	Palestinian
civilians	NNS	civilian
men	NNS	man
women	NNS	woman
children	NNS	child
babies	VVZ	baby
the	DT	the
elderly	JJ	elderly
and	CC	and
infirm	JJ	infirm
in	IN	in
order	NN	order
to	TO	to
kill	VV	kill
a	DT	a
single	JJ	single
individual	NN	individual
believed	VVN	believe
to	TO	to
be	VB	be
a	DT	a
senior	JJ	senior
Hamas	NP	Hamas
Commander	NP	Commander
is	VBZ	be
yet	RB	yet
further	JJR	further
evidence	NN	evidence
of	IN	of
that	DT	that
risk	NN	risk
so	RB	so
too	RB	too
are	VBP	be
the	DT	the
repeated	JJ	repeated
and	CC	and
routine	JJ	routine
authorizations	NNS	authorization
for	IN	for
tens	NNS	ten
of	IN	of
Palestinians	NPS	Palestinians
to	TO	to
be	VB	be
killed	VVN	kill
when	WRB	when
Israel	NP	Israel
is	VBZ	be
bombing	VVG	bomb
so-called	JJ	so-called
low-level	JJ	low-level
targets	NNS	target
so	RB	so
apparently	RB	apparently
low	JJ	low
level	NN	level
as	RB	as
to	TO	to
be	VB	be
nicknamed	VVN	nickname
garbage	NN	garbage
targets	VVZ	target
it	PP	it
is	VBZ	be
also	RB	also
now	RB	now
now	RB	now
clear	JJ	clear
that	IN/that	that
Israel	NP	Israel
is	VBZ	be
heavily	RB	heavily
relying	VVG	rely
on	IN	on
artificial	JJ	artificial
intelligence	NN	intelligence
in	IN	in
identifying	VVG	identify
which	WDT	which
Palestinians	NNS	Palestinian
in	IN	in
Gaza	NP	Gaza
are	VBP	be
to	TO	to
live	VV	live
and	CC	and
to	TO	to
die	VV	die
one	CD	one
such	JJ	such
system	NN	system
appears	VVZ	appear
to	TO	to
function	VV	function
as	IN	as
a	DT	a
form	NN	form
of	IN	of
Target	NP	Target
machine	NN	machine
generating	VVG	generate
so-called	JJ	so-called
kill	NN	kill
lists	NNS	list
of	IN	of
Palestinians	NNS	Palestinian
selected	VVN	select
for	IN	for
execution	NN	execution
on	IN	on
bases	NNS	base
as	IN	as
tenuous	JJ	tenuous
as	IN	as
being	VBG	be
in	IN	in
a	DT	a
WhatsApp	NP	WhatsApp
group	NN	group
with	IN	with
another	DT	another
another	DT	another
identified	VVN	identify
Target	NP	Target
another	DT	another
is	VBZ	be
the	DT	the
would	MD	would
you	PP	you
say	VVP	say
maybe	RB	maybe
reportedly	RB	reportedly
Justified	VVN	justify
its	PP$	its
continuing	JJ	continuing
military	JJ	military
operations	NNS	operation
on	IN	on
the	DT	the
asserted	VVN	assert
basis	NN	basis
that	WDT	that
quote	VVP	quote
there	EX	there
is	VBZ	be
no	DT	no
order	NN	order
forbidding	VVG	forbid
us	PP	us
from	IN	from
doing	VVG	do
something	NN	something
we're	NN	we're
doing	VVG	do
today	NN	today
and	CC	and
the	DT	the
fighting	NN	fighting
will	MD	will
continue	VV	continue
as	RB	as
usual	JJ	usual
indeed	RB	indeed
Israel	NP	Israel
has	VHZ	have
gone	VVN	go
so	RB	so
far	RB	far
as	RB	as
to	TO	to
claim	VV	claim
that	IN/that	that
the	DT	the
court	NN	court
orders	NNS	order
are	VBP	be
a	DT	a
significant	JJ	significant
success	NN	success
on	IN	on
the	DT	the
grounds	NNS	ground
that	IN/that	that
the	DT	the
court	NN	court
I	PP	I
quote	VVP	quote
rejected	VVN	reject
South	JJ	South
Africa's	NNS	Africa's
Central	JJ	central
request	NN	request
to	TO	to
stop	VV	stop
the	DT	the
fighting	NN	fighting
in	IN	in
Gaza	NP	Gaza
the	DT	the
Court's	NP	Court's
reluctance	NN	reluctance
to	TO	to
date	VV	date
to	TO	to
order	VV	order
directly	RB	directly
and	CC	and
explicitly	RB	explicitly
that	IN/that	that
Israel	NP	Israel
cease	VV	cease
its	PP$	its
military	JJ	military
operations	NNS	operation
in	IN	in
Gaza	NP	Gaza
in	IN	in
order	NN	order
to	TO	to
give	VV	give
effect	NN	effect
to	TO	to
the	DT	the
provisional	JJ	provisional
measures	NNS	measure
indicated	VVN	indicate
by	IN	by
the	DT	the
court	NN	court
relying	VVG	rely
instead	RB	instead
on	IN	on
necessary	JJ	necessary
implication	NN	implication
has	VHZ	have
cynically	RB	cynically
been	VBN	be
used	VVN	use
by	IN	by
Israel	NP	Israel
as	IN	as
cover	NN	cover
for	IN	for
its	PP$	its
conduct	NN	conduct
Israel	NP	Israel
continues	VVZ	continue
to	TO	to
kill	VV	kill
and	CC	and
harm	VV	harm
Palestinians	NNS	Palestinian
in	IN	in
Gaza	NP	Gaza
in	IN	in
violation	NN	violation
of	IN	of
the	DT	the
Court's	NP	Court's
orders	NNS	order
while	IN	while
its	PP$	its
soldiers	NNS	soldier
and	CC	and
political	JJ	political
leaders	NNS	leader
alike	RB	alike
continue	VVP	continue
to	TO	to
publicly	RB	publicly
Express	NP	Express
Clear	NP	Clear
genocidal	JJ	genocidal
intent	NN	intent
towards	IN	towards
them	PP	them
it	PP	it
is	VBZ	be
self-evident	JJ	self-evident
that	IN/that	that
the	DT	the
provisional	JJ	provisional
measures	NNS	measure
indicated	VVN	indicate
in	IN	in
the	DT	the
court	NN	court
previous	JJ	previous
orders	NNS	order
quote	NN	quote
do	VVP	do
not	RB	not
fully	RB	fully
address	VV	address
the	DT	the
consequences	NNS	consequence
arising	VVG	arise
from	IN	from
the	DT	the
changes	NNS	change
in	IN	in
the	DT	the
situation	NN	situation
that	WDT	that
now	RB	now
pertain	VVP	pertain
the	DT	the
severity	NN	severity
of	IN	of
the	DT	the
situation	NN	situation
involving	VVG	involve
horrific	JJ	horrific
human	JJ	human
suffering	NN	suffering
mandates	VVZ	mandate
that	IN/that	that
the	DT	the
court	NN	court
make	VV	make
explicit	JJ	explicit
that	IN/that	that
which	WDT	which
was	VBD	be
implicit	JJ	implicit
in	IN	in
its	PP$	its
previous	JJ	previous
orders	NNS	order
and	CC	and
that	IN/that	that
it	PP	it
now	RB	now
order	VV	order
Israel	NP	Israel
to	TO	to
cease	VV	cease
its	PP$	its
military	JJ	military
operations	NNS	operation
in	IN	in
unequivocal	JJ	unequivocal
Express	NP	Express
terms	NNS	term
nothing	NN	nothing
else	RB	else
will	MD	will
suffice	VV	suffice
in	IN	in
its	PP$	its
March	NP	March
order	NN	order
in	IN	in
light	NN	light
of	IN	of
what	WP	what
the	DT	the
court	NN	court
found	VVD	find
to	TO	to
be	VB	be
quote	VV	quote
the	DT	the
worsening	NN	worsening
in	IN	in
Gaza	NP	Gaza
the	DT	the
court	NN	court
placed	VVD	place
a	DT	a
heightened	JJ	heightened
obligation	NN	obligation
on	IN	on
Israel	NP	Israel
not	RB	not
only	RB	only
to	TO	to
enable	VV	enable
the	DT	the
provision	NN	provision
of	IN	of
humanitarian	JJ	humanitarian
assistance	NN	assistance
but	CC	but
to	TO	to
ensure	VV	ensure
it	PP	it
in	IN	in
light	NN	light
of	IN	of
Israel's	NP	Israel's
abject	JJ	abject
failure	NN	failure
to	TO	to
even	RB	even
meet	VV	meet
the	DT	the
lower	JJR	low
threshold	NN	threshold
of	IN	of
enabling	VVG	enable
Aid	NN	aid
and	CC	and
the	DT	the
ever	RB	ever
worsening	VVG	worsen
conditions	NNS	condition
of	IN	of
Life	NP	Life
faced	VVN	face
by	IN	by
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
following	VVG	follow
Israel's	NP	Israel's
SE	FW	se
proced	NN	proced
of	IN	of
the	DT	the
Rafa	NP	Rafa
crossing	VVG	cross
the	DT	the
court	NN	court
must	MD	must
at	IN	at
least	JJS	least
modify	VV	modify
its	PP$	its
provisional	JJ	provisional
measures	NNS	measure
in	IN	in
order	NN	order
to	TO	to
leave	VV	leave
no	DT	no
doubt	NN	doubt
as	IN	as
to	TO	to
what	WP	what
is	VBZ	be
required	VVN	require
of	IN	of
Israel	NP	Israel
and	CC	and
to	TO	to
give	VV	give
full	JJ	full
effect	NN	effect
to	TO	to
its	PP$	its
previous	JJ	previous
provisional	JJ	provisional
measures	NNS	measure
as	IN	as
the	DT	the
world	NN	world
food	NN	food
program	NN	program
has	VHZ	have
made	VVN	make
clear	JJ	clear
I	PP	I
quote	VVP	quote
the	DT	the
United	NP	United
Nations	NPS	Nations
and	CC	and
its	PP$	its
Partners	NNS	partner
have	VHP	have
the	DT	the
means	VVZ	mean
to	TO	to
scale	VV	scale
up	RP	up
to	TO	to
all	DT	all
2.2	CD	@card@
million	CD	million
people	NNS	people
in	IN	in
Gaza	NP	Gaza
but	CC	but
only	RB	only
if	IN	if
a	DT	a
humanitarian	JJ	humanitarian
ceasefire	NN	ceasefire
happens	VVZ	happen
further	RBR	further
given	VVN	give
Israel's	NP	Israel's
manifest	JJ	manifest
failure	NN	failure
to	TO	to
ensure	VV	ensure
the	DT	the
preservation	NN	preservation
of	IN	of
evidence	NN	evidence
in	IN	in
Gaza	NP	Gaza
the	DT	the
recent	JJ	recent
repeated	JJ	repeated
Grim	NP	Grim
discoveries	NNS	discovery
of	IN	of
mass	JJ	mass
Graves	NP	Graves
and	CC	and
what	WP	what
the	DT	the
United	NP	United
Nations	NPS	Nations
has	VHZ	have
called	VVN	call
quote	VV	quote
the	DT	the
prevailing	JJ	prevailing
climate	NN	climate
of	IN	of
impunity	NN	impunity
in	IN	in
Israel	NP	Israel
Israel	NP	Israel
must	MD	must
be	VB	be
ordered	VVN	order
to	TO	to
immediately	RB	immediately
take	VV	take
all	DT	all
effective	JJ	effective
measures	NNS	measure
to	TO	to
ensure	VV	ensure
the	DT	the
access	NN	access
of	IN	of
persons	NNS	person
able	JJ	able
to	TO	to
investigate	VV	investigate
ongoing	JJ	ongoing
atrocities	NNS	atrocity
the	DT	the
measure	NN	measure
is	VBZ	be
critical	JJ	critical
not	RB	not
just	RB	just
to	TO	to
preserving	VVG	preserve
the	DT	the
rights	NNS	right
of	IN	of
Palestinians	NPS	Palestinians
in	IN	in
South	NP	South
Africa	NP	Africa
in	IN	in
these	DT	these
proceedings	NNS	proceeding
or	CC	or
indeed	RB	indeed
to	TO	to
the	DT	the
Court's	NP	Court's
ability	NN	ability
to	TO	to
exercise	VV	exercise
its	PP$	its
own	JJ	own
judicial	JJ	judicial
functions	NNS	function
appropriately	RB	appropriately
rather	RB	rather
as	IN	as
a	DT	a
spokesperson	NN	spokesperson
for	IN	for
the	DT	the
United	NP	United
Nations	NPS	Nations
Office	NP	Office
of	IN	of
the	DT	the
High	NP	High
Commissioner	NP	Commissioner
for	IN	for
human	JJ	human
rights	NNS	right
recently	RB	recently
stated	VVD	state
these	DT	these
violations	NNS	violation
should	MD	should
not	RB	not
get	VV	get
forgotten	VVN	forget
about	IN	about
they	PP	they
need	VVP	need
to	TO	to
be	VB	be
recorded	VVN	record
they	PP	they
need	VVP	need
to	TO	to
be	VB	be
reported	VVN	report
widely	RB	widely
by	IN	by
the	DT	the
media	NNS	medium
they	PP	they
need	VVP	need
to	TO	to
result	VV	result
in	IN	in
pressure	NN	pressure
from	IN	from
member	NN	member
states	NNS	state
that	WDT	that
do	VVP	do
have	VHP	have
leverage	NN	leverage
over	IN	over
the	DT	the
parties	NNS	party
to	TO	to
the	DT	the
conflict	NN	conflict
to	TO	to
bring	VV	bring
such	JJ	such
violations	NNS	violation
to	TO	to
an	DT	an
end	NN	end
they	PP	they
need	VVP	need
to	TO	to
be	VB	be
recorded	VVN	record
So	RB	so
that	IN/that	that
investigations	NNS	investigation
can	MD	can
do	VV	do
take	VV	take
place	NN	place
and	CC	and
ultimately	RB	ultimately
there	EX	there
is	VBZ	be
accountability	NN	accountability
and	CC	and
the	DT	the
cycle	NN	cycle
of	IN	of
impunity	NN	impunity
does	VVZ	do
not	RB	not
continue	VV	continue
over	RP	over
and	CC	and
over	RP	over
and	CC	and
over	RP	over
again	RB	again
fourth	JJ	fourth
the	DT	the
court	NN	court
has	VHZ	have
the	DT	the
power	NN	power
to	TO	to
modifiy	VV	modifiy
or	CC	or
make	VV	make
an	DT	an
explicit	JJ	explicit
order	NN	order
for	IN	for
Israel	NP	Israel
to	TO	to
cease	VV	cease
its	PP$	its
military	JJ	military
operations	NNS	operation
in	IN	in
Rafa	NP	Rafa
and	CC	and
in	IN	in
Gaza	NP	Gaza
more	RBR	more
broadly	RB	broadly
and	CC	and
to	TO	to
withdraw	VV	withdraw
from	IN	from
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
the	DT	the
court	NN	court
is	VBZ	be
empowered	VVN	empower
and	CC	and
indeed	RB	indeed
compelled	VVN	compel
given	VVN	give
the	DT	the
prevailing	JJ	prevailing
catastrophic	JJ	catastrophic
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
to	TO	to
order	VV	order
an	DT	an
Express	NP	Express
end	NN	end
to	TO	to
Israel's	NP	Israel's
military	JJ	military
activities	NNS	activity
that	WDT	that
is	VBZ	be
the	DT	the
only	JJ	only
measure	NN	measure
now	RB	now
capable	JJ	capable
of	IN	of
preventing	VVG	prevent
irreparable	JJ	irreparable
Prejudice	NN	prejudice
to	TO	to
the	DT	the
fundamental	JJ	fundamental
rights	NNS	right
in	IN	in
issue	NN	issue
and	CC	and
of	IN	of
ensuring	VVG	ensure
compliance	NN	compliance
with	IN	with
the	DT	the
Court's	NP	Court's
orders	NNS	order
the	DT	the
fact	NN	fact
that	IN/that	that
such	PDT	such
an	DT	an
order	NN	order
would	MD	would
be	VB	be
directed	VVN	direct
at	IN	at
Israel	NP	Israel
alone	RB	alone
is	VBZ	be
no	DT	no
bar	NN	bar
to	TO	to
the	DT	the
court	NN	court
ordering	VVG	order
it	PP	it
that	DT	that
is	VBZ	be
for	IN	for
at	IN	at
least	JJS	least
three	CD	three
reasons	NNS	reason
one	CD	one
article	NN	article
41	CD	@card@
of	IN	of
the	DT	the
Court's	NP	Court's
statute	NN	statute
empowers	VVZ	empower
the	DT	the
court	NN	court
to	TO	to
indicate	VV	indicate
any	DT	any
provisional	JJ	provisional
measures	NNS	measure
that	IN/that	that
quote	NN	quote
ought	MD	ought
to	TO	to
be	VB	be
taken	VVN	take
to	TO	to
preserve	VV	preserve
the	DT	the
respective	JJ	respective
rights	NNS	right
of	IN	of
either	DT	either
party	NN	party
if	IN	if
it	PP	it
considers	VVZ	consider
that	IN/that	that
the	DT	the
circumstances	NNS	circumstance
so	RB	so
require	VVP	require
article	NN	article
41	CD	@card@
does	VVZ	do
not	RB	not
require	VV	require
reciprocity	NN	reciprocity
there	EX	there
is	VBZ	be
no	DT	no
need	NN	need
for	IN	for
an	DT	an
order	NN	order
to	TO	to
be	VB	be
made	VVN	make
against	IN	against
both	DT	both
parties	NNS	party
two	CD	two
the	DT	the
genocide	NN	genocide
convention	NN	convention
itself	PP	itself
is	VBZ	be
no	DT	no
bar	NN	bar
to	TO	to
a	DT	a
one-sided	JJ	one-sided
cessation	NN	cessation
order	NN	order
on	IN	on
the	DT	the
contrary	NN	contrary
the	DT	the
absolute	JJ	absolute
abute	NN	abute
prohibition	NN	prohibition
on	IN	on
genocide	NN	genocide
applies	VVZ	apply
in	IN	in
both	DT	both
non-	NN	non-
International	NP	International
armed	VVN	arm
conflicts	NNS	conflict
as	IN	as
indeed	RB	indeed
the	DT	the
terrible	JJ	terrible
examples	NNS	example
Rwanda	NP	Rwanda
and	CC	and
darur	NP	darur
make	VVP	make
clear	JJ	clear
just	RB	just
as	RB	as
in	IN	in
international	JJ	international
armed	JJ	armed
conflict	NN	conflict
between	IN	between
two	CD	two
states	NNS	state
it	PP	it
applies	VVZ	apply
where	WRB	where
only	RB	only
one	CD	one
belligerent	NN	belligerent
is	VBZ	be
a	DT	a
party	NN	party
to	TO	to
the	DT	the
genocide	NN	genocide
convention	NN	convention
just	RB	just
as	IN	as
it	PP	it
as	IN	as
it	PP	it
applies	VVZ	apply
where	WRB	where
all	DT	all
of	IN	of
them	PP	them
are	VBP	be
it	PP	it
applies	VVZ	apply
regardless	RB	regardless
of	IN	of
any	DT	any
claims	NNS	claim
of	IN	of
self-defense	NN	self-defense
which	WDT	which
can	MD	can
never	RB	never
constitute	VV	constitute
a	DT	a
justification	NN	justification
for	IN	for
genocide	NN	genocide
and	CC	and
indeed	RB	indeed
it	PP	it
applies	VVZ	apply
in	IN	in
peace	NN	peace
just	RB	just
as	RB	as
much	RB	much
as	IN	as
in	IN	in
war	NN	war
and	CC	and
that	DT	that
