<video_id>l6UlYAfkQlU</video_id>	JJ	<video_id>l6UlYAfkQlU</video_id>
in	IN	in
recent	JJ	recent
weeks	NNS	week
and	CC	and
of	IN	of
course	NN	course
to	TO	to
the	DT	the
work	NN	work
of	IN	of
the	DT	the
UN	NP	UN
and	CC	and
all	DT	all
humanitarian	JJ	humanitarian
partners	NNS	partner
for	IN	for
their	PP$	their
life-saving	JJ	life-saving
efforts	NNS	effort
in	IN	in
such	JJ	such
incredibly	RB	incredibly
challenging	VVG	challenge
circumstances	NNS	circumstance
and	CC	and
like	JJ	like
others	NNS	other
I	PP	I
of	IN	of
course	NN	course
also	RB	also
want	VVP	want
to	TO	to
share	VV	share
the	DT	the
UK's	NP	UK's
condolences	NNS	condolence
to	TO	to
the	DT	the
families	NNS	family
and	CC	and
friends	NNS	friend
of	IN	of
all	DT	all
unal	JJ	unal
colleagues	NNS	colleague
who	WP	who
have	VHP	have
lost	VVN	lose
their	PP$	their
lives	NNS	life
and	CC	and
to	TO	to
all	DT	all
Palestinians	NPS	Palestinians
and	CC	and
Israelis	NPS	Israelis
who	WP	who
have	VHP	have
lost	VVN	lose
love	NN	love
loved	VVD	love
ones	NNS	one
in	IN	in
response	NN	response
to	TO	to
this	DT	this
Ute	NP	Ute
humanitarian	JJ	humanitarian
crisis	NN	crisis
the	DT	the
UK	NP	UK
has	VHZ	have
significantly	RB	significantly
stepped	VVN	step
up	RP	up
our	PP$	our
humanitarian	JJ	humanitarian
efforts	NNS	effort
our	PP$	our
prime	JJ	prime
minister	NN	minister
foreign	JJ	foreign
secretary	NN	secretary
and	CC	and
un	NN	un
Minister	NP	Minister
Lord	NP	Lord
ahed	VVD	ahed
have	VHP	have
all	RB	all
visited	VVN	visit
the	DT	the
region	NN	region
over	IN	over
the	DT	the
last	JJ	last
two	CD	two
weeks	NNS	week
focused	VVN	focus
on	IN	on
these	DT	these
efforts	NNS	effort
and	CC	and
on	IN	on
three	CD	three
key	JJ	key
priorities	NNS	priority
first	RB	first
the	DT	the
UK	NP	UK
has	VHZ	have
been	VBN	be
clear	JJ	clear
that	IN/that	that
all	DT	all
sides	NNS	side
must	MD	must
comply	VV	comply
with	IN	with
their	PP$	their
obligations	NNS	obligation
under	IN	under
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
that	WDT	that
means	VVZ	mean
that	IN/that	that
every	DT	every
possible	JJ	possible
precaution	NN	precaution
must	MD	must
be	VB	be
taken	VVN	take
to	TO	to
protect	VV	protect
civilians	NNS	civilian
wherever	WRB	wherever
they	PP	they
are	VBP	be
it	PP	it
also	RB	also
means	VVZ	mean
that	IN/that	that
all	DT	all
hostage	NN	hostage
es	NP	es
must	MD	must
be	VB	be
released	VVN	release
immediately	RB	immediately
safely	RB	safely
and	CC	and
without	IN	without
conditions	NNS	condition
second	JJ	second
the	DT	the
UK	NP	UK
continues	VVZ	continue
to	TO	to
call	VV	call
for	IN	for
immediate	JJ	immediate
unimpeded	JJ	unimpeded
and	CC	and
safe	JJ	safe
humanitarian	JJ	humanitarian
access	NN	access
to	TO	to
Gaza	NP	Gaza
so	IN	so
that	DT	that
life-saving	JJ	life-saving
Aid	NN	aid
including	VVG	include
water	NN	water
fuel	NN	fuel
medicine	NN	medicine
and	CC	and
food	NN	food
can	MD	can
reach	VV	reach
the	DT	the
civilians	NNS	civilian
who	WP	who
so	RB	so
desperately	RB	desperately
need	VVP	need
it	PP	it
piped	VVD	pipe
water	NN	water
supplies	NNS	supply
and	CC	and
allowing	VVG	allow
fuel	NN	fuel
to	TO	to
enter	VV	enter
Gaza	NP	Gaza
are	VBP	be
essential	JJ	essential
to	TO	to
allow	VV	allow
hospitals	NNS	hospital
and	CC	and
other	JJ	other
critical	JJ	critical
infrastructure	NN	infrastructure
to	TO	to
operate	VV	operate
and	CC	and
we	PP	we
urge	VVP	urge
all	DT	all
parties	NNS	party
to	TO	to
allow	VV	allow
for	IN	for
humanitarian	JJ	humanitarian
pauses	NNS	pause
which	WDT	which
would	MD	would
ensure	VV	ensure
safe	JJ	safe
Aid	NN	aid
delivery	NN	delivery
and	CC	and
critical	JJ	critical
repairs	NNS	repair
to	TO	to
key	JJ	key
infrastructure	NN	infrastructure
including	VVG	include
water	NN	water
and	CC	and
electricity	NN	electricity
whilst	IN	whilst
we	PP	we
welcome	VVP	welcome
of	IN	of
course	NN	course
the	DT	the
reopening	VVG	reopen
of	IN	of
Rafa	NP	Rafa
Crossing	VVG	cross
we	PP	we
are	VBP	be
aware	JJ	aware
that	IN/that	that
this	DT	this
is	VBZ	be
not	RB	not
sufficient	JJ	sufficient
to	TO	to
meet	VV	meet
the	DT	the
soaring	VVG	soar
needs	NNS	need
and	CC	and
so	RB	so
we	PP	we
urge	VVP	urge
the	DT	the
opening	NN	opening
of	IN	of
other	JJ	other
border	NN	border
crossings	NNS	crossing
such	JJ	such
as	IN	as
Kem	NP	Kem
Shalom	NP	Shalom
as	RB	as
well	RB	well
as	IN	as
increased	VVN	increase
access	NN	access
through	IN	through
existing	VVG	exist
commercial	JJ	commercial
commercial	JJ	commercial
routes	NNS	route
such	JJ	such
as	IN	as
Port	NP	Port
Z	NP	Z
to	TO	to
enable	VV	enable
more	RBR	more
humanitarian	JJ	humanitarian
Aid	NN	aid
to	TO	to
reach	VV	reach
civilians	NNS	civilian
in	IN	in
need	NN	need
and	CC	and
finally	RB	finally
we	PP	we
have	VHP	have
increased	VVN	increase
our	PP$	our
funding	NN	funding
to	TO	to
the	DT	the
humanitarian	JJ	humanitarian
response	NN	response
to	TO	to
support	VV	support
our	PP$	our
partners	NNS	partner
and	CC	and
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
we	PP	we
have	VHP	have
committed	VVN	commit
a	DT	a
further	RBR	further
$37	JJ	$37
million	CD	million
Us	NP	U
in	IN	in
humanitarian	JJ	humanitarian
assistance	NN	assistance
since	IN	since
October	NP	October
the	DT	the
16th	JJ	16th
doubling	NN	doubling
the	DT	the
UK's	NP	UK's
commitment	NN	commitment
to	TO	to
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territories	NNS	territory
this	DT	this
year	NN	year
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
and	CC	and
before	IN	before
I	NP	I
Netherlands	NP	Netherlands
I	PP	I
wanted	VVD	want
to	TO	to
just	RB	just
let	VV	let
you	PP	you
know	VV	know
that	DT	that
we'll	NN	we'll
extend	VV	extend
this	DT	this
session	NN	session
to	TO	to
1110	CD	@card@
due	NN	due
to	TO	to
the	DT	the
number	NN	number
of	IN	of
interventions	NNS	intervention
that	IN/that	that
we	PP	we
have	VHP	have
but	CC	but
I	PP	I
would	MD	would
again	RB	again
remind	VV	remind
you	PP	you
to	TO	to
please	VV	please
keep	VV	keep
your	PP$	your
interventions	NNS	intervention
to	TO	to
2	CD	@card@
minutes	NNS	minute
please	VVP	please
so	RB	so
we	PP	we
can	MD	can
get	VV	get
through	IN	through
the	DT	the
pre-registered	JJ	pre-registered
speakers	NNS	speaker
list	VVP	list
so	RB	so
now	RB	now
I'd	JJ	I'd
like	IN	like
to	TO	to
give	VV	give
the	DT	the
floor	NN	floor
to	TO	to
representative	JJ	representative
Netherlands	NPS	Netherlands
and	CC	and
followed	VVD	follow
by	IN	by
Iceland	NP	Iceland
Cyprus	NP	Cyprus
and	CC	and
Ireland	NP	Ireland
thank	VVP	thank
you	PP	you
thank	VV	thank
you	PP	you
Lisa	NP	Lisa
and	CC	and
thanks	NNS	thanks
to	TO	to
um	JJ	um
um	NNS	um
to	TO	to
the	DT	the
the	DT	the
present	NN	present
to	TO	to
presenters	NNS	presenter
the	DT	the
briefers	NNS	briefers
for	IN	for
their	PP$	their
um	JJ	um
um	NNS	um
for	IN	for
the	DT	the
presentations	NNS	presentation
today	NN	today
Martin	NP	Martin
Lynn	NP	Lynn
and	CC	and
Thomas	NP	Thomas
and	CC	and
I	PP	I
think	VVP	think
once	RB	once
again	RB	again
um	JJ	um
we	PP	we
cannot	MD	can
be	VB	be
but	RB	but
be	VB	be
shocked	VVN	shock
by	IN	by
by	IN	by
what	WP	what
we	PP	we
just	RB	just
heard	VVD	hear
by	IN	by
shocked	VVN	shock
by	IN	by
the	DT	the
number	NN	number
of	IN	of
innocent	JJ	innocent
lives	NNS	life
lost	VVN	lose
among	IN	among
them	PP	them
as	IN	as
we've	NN	we've
heard	VVD	hear
often	RB	often
many	JJ	many
children	NNS	child
and	CC	and
shocked	VVN	shock
by	IN	by
the	DT	the
suffering	NN	suffering
of	IN	of
many	JJ	many
more	JJR	more
people	NNS	people
and	CC	and
by	IN	by
the	DT	the
number	NN	number
of	IN	of
of	IN	of
un	NN	un
staff	NN	staff
that	WDT	that
lost	VVD	lose
their	PP$	their
lives	NNS	life
and	CC	and
we	PP	we
pay	VVP	pay
tribute	NN	tribute
to	TO	to
the	DT	the
brave	JJ	brave
un	NN	un
staff	NN	staff
and	CC	and
other	JJ	other
humanitarian	JJ	humanitarian
workers	NNS	worker
that	WDT	that
continue	VVP	continue
to	TO	to
work	VV	work
tirelessly	RB	tirelessly
under	IN	under
extremely	RB	extremely
difficult	JJ	difficult
circumstances	NNS	circumstance
I'll	NP	I'll
just	RB	just
make	VVP	make
three	CD	three
points	NNS	point
in	IN	in
the	DT	the
interest	NN	interest
of	IN	of
time	NN	time
first	JJ	first
uh	UH	uh
we	PP	we
repeat	VVP	repeat
that	IN/that	that
International	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
must	MD	must
be	VB	be
respected	VVN	respect
and	CC	and
agree	VVP	agree
with	IN	with
the	DT	the
Secretary	NP	Secretary
General	NP	General
that	IN/that	that
every	DT	every
possible	JJ	possible
measure	NN	measure
must	MD	must
be	VB	be
taken	VVN	take
to	TO	to
protect	VV	protect
innocent	JJ	innocent
civilians	NNS	civilian
to	TO	to
keep	VV	keep
un	NN	un
premises	NNS	premise
safe	JJ	safe
and	CC	and
to	TO	to
allow	VV	allow
un	JJ	un
staff	NN	staff
to	TO	to
do	VV	do
their	PP$	their
essential	JJ	essential
life-saving	JJ	life-saving
work	NN	work
safely	RB	safely
and	CC	and
unhindered	JJ	unhindered
but	NN	but
and	CC	and
that's	NNS	that's
my	PP$	my
second	JJ	second
point	NN	point
I	PP	I
think	VVP	think
the	DT	the
truth	NN	truth
is	VBZ	be
that	DT	that
nobody	NN	nobody
here	RB	here
in	IN	in
New	NP	New
York	NP	York
can	MD	can
even	RB	even
begin	VV	begin
to	TO	to
imagine	VV	imagine
what	WP	what
the	DT	the
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
we've	NN	we've
heard	VVN	hear
what	WP	what
is	VBZ	be
needed	VVN	need
um	NNS	um
you	PP	you
know	VVP	know
secure	JJ	secure
safe	JJ	safe
and	CC	and
unhindered	JJ	unhindered
humanitarian	JJ	humanitarian
action	NN	action
uh	UH	uh
ACCESS	NN	access
food	NN	food
water	NN	water
fuel	NN	fuel
medicine	NN	medicine
that	WDT	that
needs	VVZ	need
to	TO	to
be	VB	be
allowed	VVN	allow
in	IN	in
immediately	RB	immediately
and	CC	and
we	PP	we
thank	VVP	thank
those	DT	those
that	WDT	that
are	VBP	be
working	VVG	work
to	TO	to
achieve	VV	achieve
uh	UH	uh
that	IN/that	that
um	NNS	um
and	CC	and
as	IN	as
you	PP	you
said	VVD	say
Martin	NP	Martin
also	RB	also
life	NN	life
sustaining	VVG	sustain
uh	UH	uh
connections	NNS	connection
must	MD	must
continue	VV	continue
to	TO	to
operate	VV	operate
we've	NN	we've
heard	VVN	hear
um	RB	um
the	DT	the
329	CD	@card@
trucks	NNS	truck
that	WDT	that
have	VHP	have
entered	VVN	enter
so	RB	so
far	RB	far
but	CC	but
we	PP	we
also	RB	also
know	VVP	know
that	IN/that	that
it	PP	it
Pils	VVZ	Pils
in	IN	in
comparison	NN	comparison
to	TO	to
what	WP	what
is	VBZ	be
uh	UH	uh
needed	VVN	need
and	CC	and
that	DT	that
is	VBZ	be
an	DT	an
immediate	JJ	immediate
and	CC	and
massive	JJ	massive
scale	NN	scale
up	IN	up
um	NNS	um
of	IN	of
assistance	NN	assistance
and	CC	and
we	PP	we
need	VVP	need
to	TO	to
do	VV	do
all	DT	all
we	PP	we
can	MD	can
to	TO	to
make	VV	make
that	DT	that
possible	JJ	possible
starting	NN	starting
with	IN	with
um	JJ	um
humanitarian	JJ	humanitarian
pauses	NNS	pause
and	CC	and
corridors	NNS	corridor
as	IN	as
you	PP	you
just	RB	just
said	VVD	say
we've	NN	we've
also	RB	also
heard	VVN	hear
of	IN	of
course	NN	course
that	IN/that	that
funding	NN	funding
is	VBZ	be
urgently	RB	urgently
needed	VVN	need
the	DT	the
Netherlands	NP	Netherlands
um	NN	um
has	VHZ	have
already	RB	already
committed	VVN	commit
an	DT	an
additional	JJ	additional
25	CD	@card@
million	CD	million
EUR	NN	EUR
for	IN	for
Urgent	JJ	urgent
humanitarian	JJ	humanitarian
um	NNS	um
relief	NN	relief
8	CD	@card@
million	CD	million
of	IN	of
which	WDT	which
is	VBZ	be
for	IN	for
unra	NN	unra
and	CC	and
comes	VVZ	come
on	IN	on
top	NN	top
of	IN	of
our	PP$	our
annual	JJ	annual
contribution	NN	contribution
of	IN	of
19	CD	@card@
million	CD	million
euros	NNS	euros
and	CC	and
we	PP	we
um	RB	um
encourage	VVP	encourage
others	NNS	other
to	TO	to
do	VV	do
the	DT	the
same	JJ	same
but	CC	but
you	PP	you
know	VVP	know
the	DT	the
essential	JJ	essential
thing	NN	thing
is	VBZ	be
we	PP	we
must	MD	must
urgently	RB	urgently
break	VV	break
the	DT	the
cycle	NN	cycle
of	IN	of
violence	NN	violence
stop	VV	stop
the	DT	the
loss	NN	loss
of	IN	of
more	JJR	more
lives	NNS	life
more	JJR	more
suffering	NN	suffering
and	CC	and
more	JJR	more
Futures	NNS	future
shattered	VVD	shatter
I	PP	I
thank	VVP	thank
give	VV	give
the	DT	the
floor	NN	floor
to	TO	to
representative	JJ	representative
Iceland	NP	Iceland
my	PP$	my
appreciation	NN	appreciation
goes	VVZ	go
to	TO	to
the	DT	the
briefers	NNS	briefers
and	CC	and
at	IN	at
the	DT	the
outset	NN	outset
let	VVD	let
me	PP	me
also	RB	also
commend	VVP	commend
humanitarian	JJ	humanitarian
actors	NNS	actor
for	IN	for
their	PP$	their
Relentless	JJ	relentless
efforts	NNS	effort
to	TO	to
ease	VV	ease
the	DT	the
suffering	NN	suffering
of	IN	of
the	DT	the
civilian	JJ	civilian
population	NN	population
in	IN	in
in	IN	in
Gaza	NP	Gaza
we	PP	we
deeply	RB	deeply
regret	VVP	regret
the	DT	the
devastating	JJ	devastating
loss	NN	loss
of	IN	of
all	DT	all
civilian	JJ	civilian
life	NN	life
in	IN	in
the	DT	the
current	JJ	current
conflict	NN	conflict
and	CC	and
that	IN/that	that
of	IN	of
stuff	NN	stuff
my	PP$	my
country	NN	country
deplores	VVZ	deplore
the	DT	the
immense	JJ	immense
suffering	NN	suffering
inflected	VVN	inflect
on	IN	on
civilians	NNS	civilian
and	CC	and
underlines	VVZ	underline
that	IN/that	that
civilian	JJ	civilian
civilian	JJ	civilian
objects	NNS	object
medical	JJ	medical
personnel	NNS	personnel
and	CC	and
humanitarian	JJ	humanitarian
workers	NNS	worker
and	CC	and
assets	NNS	asset
must	MD	must
be	VB	be
protected	VVN	protect
international	JJ	international
law	NN	law
including	VVG	include
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
must	MD	must
be	VB	be
respected	VVN	respect
at	IN	at
all	DT	all
times	NNS	time
we	PP	we
welcome	VVP	welcome
that	IN/that	that
humanitarian	JJ	humanitarian
convoys	NNS	convoy
have	VHP	have
started	VVN	start
entering	VVG	enter
Gaza	NP	Gaza
and	CC	and
thank	VV	thank
the	DT	the
un	JJ	un
uh	UH	uh
for	IN	for
continued	JJ	continued
leadership	NN	leadership
in	IN	in
this	DT	this
regard	NN	regard
we	PP	we
also	RB	also
join	VV	join
the	DT	the
call	NN	call
for	IN	for
humanitarian	JJ	humanitarian
Paws	NNS	paw
and	CC	and
corridors	NNS	corridor
to	TO	to
facilitate	VV	facilitate
immediate	JJ	immediate
safe	JJ	safe
and	CC	and
unhindered	JJ	unhindered
humanitarian	JJ	humanitarian
access	NN	access
and	CC	and
the	DT	the
delivery	NN	delivery
of	IN	of
life-	NN	life-
saving	VVG	save
assistance	NN	assistance
throughout	IN	throughout
Gaza	NP	Gaza
and	CC	and
obviously	RB	obviously
more	JJR	more
Aid	NN	aid
is	VBZ	be
urgently	RB	urgently
needed	VVN	need
and	CC	and
at	IN	at
scale	NN	scale
in	IN	in
particular	JJ	particular
fuel	NN	fuel
water	NN	water
food	NN	food
and	CC	and
medicine	NN	medicine
now	RB	now
recognizing	VVG	recognize
the	DT	the
importance	NN	importance
of	IN	of
flexible	JJ	flexible
funding	NN	funding
in	IN	in
these	DT	these
trying	VVG	try
times	NNS	time
Iceland	NP	Iceland
has	VHZ	have
responded	VVN	respond
to	TO	to
the	DT	the
call	NN	call
for	IN	for
Urgent	JJ	urgent
humanitarian	JJ	humanitarian
assistance	NN	assistance
with	IN	with
two	CD	two
additional	JJ	additional
unmarked	JJ	unmarked
core	NN	core
core	NN	core
contributions	NNS	contribution
to	TO	to
onra	NN	onra
which	WDT	which
is	VBZ	be
our	PP$	our
long-standing	JJ	long-standing
humanitarian	JJ	humanitarian
partners	NNS	partner
that	WDT	that
is	VBZ	be
a	DT	a
total	NN	total
of	IN	of
$1	JJ	$1
million	CD	million
us	PP	us
and	CC	and
earlier	RBR	earlier
uh	UH	uh
this	DT	this
year	NN	year
we	PP	we
renewed	VVD	renew
our	PP$	our
multier	JJ	multier
uh	UH	uh
agreement	NN	agreement
with	IN	with
unra	NN	unra
for	IN	for
another	DT	another
5	CD	@card@
years	NNS	year
for	IN	for
annual	JJ	annual
core	NN	core
funding	NN	funding
and	CC	and
we	PP	we
remain	VVP	remain
predictable	JJ	predictable
donor	NN	donor
to	TO	to
Old	JJ	old
salad	NN	salad
country	NN	country
based	VVN	base
pool	NN	pool
Fund	NN	fund
in	IN	in
the	DT	the
op	NN	op
and	CC	and
further	VV	further
uh	UH	uh
contributions	NNS	contribution
for	IN	for
humanitarian	JJ	humanitarian
assistance	NN	assistance
are	VBP	be
currently	RB	currently
under	IN	under
consideration	NN	consideration
by	IN	by
my	PP$	my
government	NN	government
Cyprus	NP	Cyprus
thank	VVP	thank
you	PP	you
thank	VVP	thank
you	PP	you
moderator	NN	moderator
and	CC	and
thank	VV	thank
you	PP	you
under	IN	under
Secretary	NP	Secretary
General	NP	General
for	IN	for
the	DT	the
briefing	NN	briefing
and	CC	and
for	IN	for
the	DT	the
exceptional	JJ	exceptional
for	IN	for
your	PP$	your
exceptional	JJ	exceptional
efforts	NNS	effort
and	CC	and
work	NN	work
in	IN	in
dealing	VVG	deal
with	IN	with
this	DT	this
unfortunate	JJ	unfortunate
crisis	NN	crisis
as	IN	as
a	DT	a
country	NN	country
in	IN	in
the	DT	the
region	NN	region
Cyprus	NP	Cyprus
is	VBZ	be
fully	RB	fully
aware	JJ	aware
of	IN	of
the	DT	the
scale	NN	scale
and	CC	and
potential	JJ	potential
repercussions	NNS	repercussion
of	IN	of
the	DT	the
humanitarian	JJ	humanitarian
crisis	NN	crisis
in	IN	in
Gaza	NP	Gaza
the	DT	the
need	NN	need
to	TO	to
urgently	RB	urgently
address	VV	address
this	DT	this
alarming	JJ	alarming
situation	NN	situation
including	VVG	include
by	IN	by
ensuring	VVG	ensure
the	DT	the
continued	JJ	continued
rabi	NN	rabi
and	CC	and
safe	JJ	safe
and	CC	and
unhindered	JJ	unhindered
flow	NN	flow
of	IN	of
humanitarian	JJ	humanitarian
Aid	NN	aid
cannot	MD	can
be	VB	be
emphasized	VVN	emphasize
enough	RB	enough
Cyprus	NP	Cyprus
is	VBZ	be
in	IN	in
consultation	NN	consultation
and	CC	and
cooperation	NN	cooperation
with	IN	with
all	DT	all
immediate	JJ	immediate
State	NN	state
quars	NNS	quars
and	CC	and
other	JJ	other
partners	NNS	partner
in	IN	in
order	NN	order
to	TO	to
practically	RB	practically
facilitate	VV	facilitate
facilitate	VV	facilitate
the	DT	the
provision	NN	provision
of	IN	of
humanitarian	JJ	humanitarian
Aid	NN	aid
beyond	IN	beyond
the	DT	the
first	JJ	first
response	NN	response
to	TO	to
address	VV	address
the	DT	the
dire	JJ	dire
humanitarian	JJ	humanitarian
needs	NNS	need
in	IN	in
the	DT	the
Gaza	NP	Gaza
strep	NN	strep
and	CC	and
in	IN	in
this	DT	this
context	NN	context
we	PP	we
have	VHP	have
proposed	VVN	propose
the	DT	the
establishment	NN	establishment
of	IN	of
a	DT	a
maritime	JJ	maritime
humanitarian	JJ	humanitarian
corot	NN	corot
from	IN	from
Cyprus	NP	Cyprus
which	WDT	which
would	MD	would
effectively	RB	effectively
contribute	VV	contribute
to	TO	to
alleviating	VVG	alleviate
the	DT	the
constantly	RB	constantly
increasing	VVG	increase
assistance	NN	assistance
Necessities	NNS	necessity
taking	VVG	take
into	IN	into
account	NN	account
the	DT	the
need	NN	need
to	TO	to
secure	VV	secure
the	DT	the
sustained	JJ	sustained
regulated	JJ	regulated
robust	JJ	robust
and	CC	and
high	JJ	high
volume	NN	volume
flow	NN	flow
of	IN	of
humanitarian	JJ	humanitarian
Aid	NP	Aid
Cyprus	NP	Cyprus
has	VHZ	have
geographical	JJ	geographical
proximity	NN	proximity
to	TO	to
Gaza	NP	Gaza
as	RB	as
well	RB	well
as	IN	as
existing	VVG	exist
capabilities	NNS	capability
places	NNS	place
places	VVZ	place
Us	PP	us
in	IN	in
an	DT	an
optimal	JJ	optimal
position	NN	position
to	TO	to
establish	VV	establish
a	DT	a
reliable	JJ	reliable
and	CC	and
viable	JJ	viable
humanitarian	JJ	humanitarian
Mari	NP	Mari
Maritime	NP	Maritime
Corridor	NP	Corridor
both	CC	both
as	IN	as
a	DT	a
meat	NN	meat
and	CC	and
long-term	JJ	long-term
necessity	NN	necessity
for	IN	for
the	DT	the
day	NN	day
beyond	IN	beyond
which	WDT	which
would	MD	would
serve	VV	serve
to	TO	to
decompress	VV	decompress
the	DT	the
Rafa	NP	Rafa
Crossing	NN	crossing
which	WDT	which
with	IN	with
full	JJ	full
consideration	NN	consideration
of	IN	of
the	DT	the
security	NN	security
aspect	NN	aspect
we	PP	we
will	MD	will
be	VB	be
engaging	VVG	engage
directly	RB	directly
with	IN	with
the	DT	the
UN	NP	UN
on	IN	on
the	DT	the
oper	JJR	ope
operationalization	NN	operationalization
of	IN	of
this	DT	this
initiative	NN	initiative
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
representative	NN	representative
of	IN	of
Ireland	NP	Ireland
followed	VVD	follow
by	IN	by
Australia	NP	Australia
France	NP	France
and	CC	and
then	RB	then
Malaysia	NP	Malaysia
thank	VVP	thank
you	PP	you
moderator	NN	moderator
and	CC	and
firstly	RB	firstly
sincere	JJ	sincere
thanks	NNS	thanks
to	TO	to
AA	NN	aa
unra	NN	unra
and	CC	and
the	DT	the
deputy	JJ	deputy
special	JJ	special
coordinator	NN	coordinator
for	IN	for
your	PP$	your
leadership	NN	leadership
for	IN	for
this	DT	this
briefing	NN	briefing
and	CC	and
for	IN	for
the	DT	the
life	NN	life
saving	NN	saving
work	VV	work
your	PP$	your
colleagues	NNS	colleague
are	VBP	be
carrying	VVG	carry
out	RP	out
in	IN	in
Gaza	NP	Gaza
we	PP	we
wish	VVP	wish
to	TO	to
thank	VV	thank
you	PP	you
for	IN	for
your	PP$	your
sustained	JJ	sustained
commitment	NN	commitment
during	IN	during
these	DT	these
most	RBS	most
challenging	JJ	challenging
of	IN	of
circumstances	NNS	circumstance
as	IN	as
we	PP	we
witness	VVP	witness
a	DT	a
humanitarian	JJ	humanitarian
catastrophe	NN	catastrophe
unfolding	VVG	unfold
before	IN	before
our	PP$	our
eyes	NNS	eye
we	PP	we
are	VBP	be
appalled	VVN	appall
by	IN	by
the	DT	the
loss	NN	loss
of	IN	of
life	NN	life
of	IN	of
men	NNS	man
women	NNS	woman
and	CC	and
children	NNS	child
and	CC	and
the	DT	the
suffering	NN	suffering
that	IN/that	that
we	PP	we
are	VBP	be
now	RB	now
seeing	VVG	see
in	IN	in
Gaza	NP	Gaza
our	PP$	our
condolences	NNS	condolence
goes	VVZ	go
to	TO	to
those	DT	those
who	WP	who
have	VHP	have
lost	VVN	lose
their	PP$	their
lives	NNS	life
over	IN	over
the	DT	the
last	JJ	last
month	NN	month
including	VVG	include
those	DT	those
who	WP	who
died	VVD	die
in	IN	in
the	DT	the
appalling	JJ	appalling
uh	UH	uh
Hamas	JJ	Hamas
attacks	NNS	attack
on	IN	on
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
and	CC	and
it's	NNS	it's
really	RB	really
important	JJ	important
to	TO	to
acknowledge	VV	acknowledge
that	DT	that
uh	UH	uh
but	CC	but
also	RB	also
all	PDT	all
those	DT	those
who	WP	who
have	VHP	have
lost	VVN	lose
their	PP$	their
lives	NNS	life
in	IN	in
Gaza	NP	Gaza
including	VVG	include
unra	NN	unra
and	CC	and
other	JJ	other
humanitarian	JJ	humanitarian
staff	NN	staff
Ireland	NP	Ireland
resolutely	RB	resolutely
supports	VVZ	support
the	DT	the
United	NP	United
Nations	NPS	Nations
and	CC	and
the	DT	the
important	JJ	important
role	NN	role
the	DT	the
ascential	JJ	ascential
role	NN	role
that	WDT	that
is	VBZ	be
now	RB	now
playing	VVG	play
in	IN	in
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territory	NN	territory
and	CC	and
we	PP	we
call	VVP	call
upon	IN	upon
Israel	NP	Israel
to	TO	to
ensure	VV	ensure
continued	JJ	continued
access	NN	access
for	IN	for
all	DT	all
un	JJ	un
staff	NN	staff
as	IN	as
you	PP	you
have	VHP	have
said	VVN	say
the	DT	the
humanitarian	JJ	humanitarian
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
now	RB	now
critical	JJ	critical
uh	UH	uh
we	PP	we
have	VHP	have
condemned	VVN	condemn
the	DT	the
attacks	NNS	attack
in	IN	in
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
we	PP	we
also	RB	also
call	VVP	call
for	IN	for
the	DT	the
immediate	JJ	immediate
and	CC	and
unconditional	JJ	unconditional
release	NN	release
of	IN	of
all	DT	all
hostages	NNS	hostage
as	IN	as
Martin	NP	Martin
has	VHZ	have
said	VVN	say
we	PP	we
also	RB	also
call	VVP	call
on	IN	on
Israel	NP	Israel
to	TO	to
act	VV	act
in	IN	in
full	JJ	full
compliance	NN	compliance
with	IN	with
international	JJ	international
law	NN	law
and	CC	and
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
these	DT	these
laws	NNS	law
we	PP	we
uh	UH	uh
apply	VV	apply
in	IN	in
all	DT	all
circumstances	NNS	circumstance
and	CC	and
apply	VV	apply
to	TO	to
all	DT	all
states	NNS	state
civilians	NNS	civilian
must	MD	must
be	VB	be
protected	VVN	protect
Ireland	NP	Ireland
Echo	NP	Echo
the	DT	the
UN	NP	UN
secretary	NN	secretary
General's	NP	General's
called	VVD	call
for	IN	for
humanitarian	JJ	humanitarian
ceasefire	NN	ceasefire
to	TO	to
allow	VV	allow
essential	JJ	essential
Aid	NN	aid
to	TO	to
reach	VV	reach
those	DT	those
in	IN	in
such	JJ	such
desperate	JJ	desperate
need	NN	need
now	RB	now
there	RB	there
also	RB	also
needs	VVZ	need
to	TO	to
be	VB	be
an	DT	an
immediate	JJ	immediate
and	CC	and
significant	JJ	significant
scaling	VVG	scale
up	RP	up
of	IN	of
