<video_id>ZT8d9-98PIs</video_id>	JJ	<video_id>ZT8d9-98PIs</video_id>
has	VHZ	have
not	RB	not
been	VBN	be
given	VVN	give
the	DT	the
enough	JJ	enough
opportunity	NN	opportunity
to	TO	to
present	VV	present
itself	PP	itself
in	IN	in
mainstream	JJ	mainstream
media	NNS	medium
in	IN	in
Western	NP	Western
Med	NP	Med
stream	NN	stream
media	NNS	medium
there	EX	there
are	VBP	be
uh	UH	uh
in	IN	in
my	PP$	my
my	PP$	my
own	JJ	own
opinions	NNS	opinion
there	RB	there
are	VBP	be
biased	VVN	bias
coverage	NN	coverage
of	IN	of
the	DT	the
situation	NN	situation
of	IN	of
the	DT	the
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
so	IN	so
I	PP	I
think	VVP	think
when	WRB	when
you	PP	you
don't	VVD	don't
give	VV	give
those	DT	those
people	NNS	people
under	IN	under
uh	UH	uh
attack	VV	attack
uh	UH	uh
their	PP$	their
voice	NN	voice
or	CC	or
they	PP	they
don't	VVD	don't
give	VV	give
them	PP	them
a	DT	a
platform	NN	platform
to	TO	to
uh	UH	uh
um	NNS	um
to	TO	to
speak	VV	speak
about	IN	about
their	PP$	their
restorm	NN	restorm
to	TO	to
speak	VV	speak
about	IN	about
their	PP$	their
situation	NN	situation
freely	RB	freely
the	DT	the
only	JJ	only
way	NN	way
it's	NNS	it's
possible	JJ	possible
to	TO	to
get	VV	get
here	RB	here
to	TO	to
get	VV	get
to	TO	to
the	DT	the
point	NN	point
where	WRB	where
the	DT	the
world	NN	world
sits	VVZ	sit
back	RB	back
the	DT	the
majority	NN	majority
of	IN	of
the	DT	the
world	NN	world
sits	VVZ	sit
back	RB	back
and	CC	and
um	RB	um
allows	VVZ	allow
for	IN	for
just	RB	just
a	DT	a
systematic	JJ	systematic
destruction	NN	destruction
of	IN	of
a	DT	a
place	NN	place
where	WRB	where
there's	NP	there's
there's	NP	there's
people	NNS	people
um	NNS	um
who	WP	who
are	VBP	be
unarmed	VVN	unarm
40%	CD	@card@
of	IN	of
the	DT	the
population	NN	population
under	IN	under
the	DT	the
age	NN	age
of	IN	of
14	CD	@card@
the	DT	the
vast	JJ	vast
majority	NN	majority
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
died	VVD	die
in	IN	in
my	PP$	my
hands	NNS	hand
were	VBD	be
were	VBD	be
children	NNS	child
the	DT	the
only	JJ	only
way	NN	way
that's	NNS	that's
possible	JJ	possible
um	NN	um
is	VBZ	be
if	IN	if
we've	NN	we've
inherited	VVD	inherit
or	CC	or
bought	VVD	buy
it	PP	it
into	IN	into
a	DT	a
narrative	NN	narrative
where	WRB	where
these	DT	these
people	NNS	people
are	VBP	be
less	RBR	less
deserving	JJ	deserving
of	IN	of
of	IN	of
of	IN	of
our	PP$	our
care	NN	care
and	CC	and
US	NP	US
recognizing	VVG	recognize
their	PP$	their
humanity	NN	humanity
and	CC	and
uh	UH	uh
unfortunately	RB	unfortunately
we've	NN	we've
gotten	VVN	get
to	TO	to
a	DT	a
state	NN	state
of	IN	of
affairs	NNS	affair
where	WRB	where
um	JJ	um
you	PP	you
know	VVP	know
Palestinian	NP	Palestinian
or	CC	or
Gaz	NP	Gaz
and	CC	and
blunt	JJ	blunt
is	VBZ	be
not	RB	not
as	RB	as
valuable	JJ	valuable
as	IN	as
somebody	NN	somebody
else's	NNS	else's
that	IN/that	that
the	DT	the
tears	NN	tears
of	IN	of
uh	UH	uh
a	DT	a
mother	NN	mother
who	WP	who
Mourns	VVZ	mourn
her	PP$	her
child	NN	child
and	CC	and
Gaza	NP	Gaza
is	VBZ	be
not	RB	not
recognized	VVN	recognize
as	IN	as
meaningful	JJ	meaningful
uh	UH	uh
as	IN	as
somebody	NN	somebody
else	RB	else
um	JJ	um
and	CC	and
and	CC	and
what	WP	what
I	PP	I
saw	VVD	see
when	WRB	when
I	PP	I
went	VVD	go
there	EX	there
was	VBD	be
the	DT	the
opposite	NN	opposite
of	IN	of
that	WDT	that
I	PP	I
saw	VVD	see
people	NNS	people
more	RBR	more
deserving	JJ	deserving
than	IN	than
everybody	NN	everybody
else	RB	else
ever	RB	ever
met	VVN	meet
in	IN	in
my	PP$	my
life	NN	life
and	CC	and
I	PP	I
that	RB	that
sounds	VVZ	sound
cliche	NN	cliche
and	CC	and
but	RB	but
I	PP	I
promise	VVP	promise
you	PP	you
I	PP	I
sat	VVD	sit
with	IN	with
people	NNS	people
who	WP	who
tried	VVD	try
to	TO	to
give	VV	give
me	PP	me
gifts	NNS	gift
when	WRB	when
they	PP	they
had	VHD	have
nothing	NN	nothing
and	CC	and
they	PP	they
tried	VVD	try
to	TO	to
feed	VV	feed
me	PP	me
when	WRB	when
they	PP	they
didn't	VVD	didn't
have	VH	have
food	NN	food
and	CC	and
they	PP	they
um	VVD	um
you	PP	you
know	VVP	know
they	PP	they
showed	VVD	show
me	PP	me
a	DT	a
lot	NN	lot
of	IN	of
love	NN	love
when	WRB	when
when	WRB	when
the	DT	the
world	NN	world
hasn't	NN	hasn't
shown	VVN	show
been	VBN	be
love	NN	love
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
day	NN	day
if	IN	if
you	PP	you
increase	VVP	increase
the	DT	the
supply	NN	supply
of	IN	of
weapons	NNS	weapon
10	CD	@card@
times	NNS	time
since	IN	since
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
if	IN	if
you	PP	you
ensure	VVP	ensure
that	IN/that	that
the	DT	the
genocide	NN	genocide
continues	VVZ	continue
for	IN	for
10	CD	@card@
months	NNS	month
if	IN	if
you	PP	you
uh	UH	uh
continue	VV	continue
to	TO	to
provide	VV	provide
political	JJ	political
support	NN	support
for	IN	for
the	DT	the
Israeli	JJ	Israeli
government	NN	government
in	IN	in
the	DT	the
genericide	NN	genericide
you	PP	you
are	VBP	be
just	RB	just
as	RB	as
complicit	JJ	complicit
the	DT	the
United	NP	United
Kingdom	NP	Kingdom
the	DT	the
United	NP	United
States	NPS	States
Germany	NP	Germany
France	NP	France
all	RB	all
of	IN	of
these	DT	these
governments	NNS	government
who	WP	who
are	VBP	be
supporting	VVG	support
and	CC	and
supplying	VVG	supply
Israel	NP	Israel
with	IN	with
the	DT	the
weapons	NNS	weapon
that	IN/that	that
it	PP	it
needs	VVZ	need
and	CC	and
continue	VV	continue
to	TO	to
do	VV	do
that	IN/that	that
to	TO	to
this	DT	this
day	NN	day
to	TO	to
this	DT	this
day	NN	day
the	DT	the
British	NP	British
the	DT	the
new	JJ	new
British	JJ	British
government	NN	government
refuses	VVZ	refuse
to	TO	to
impose	VV	impose
an	DT	an
arms	NNS	arm
embargo	NN	embargo
neither	CC	neither
does	VVZ	do
the	DT	the
German	JJ	German
government	NN	government
neither	CC	neither
does	VVZ	do
the	DT	the
French	JJ	French
govern	VV	govern
but	CC	but
the	DT	the
second	JJ	second
thing	NN	thing
is	VBZ	be
the	DT	the
political	JJ	political
cover	NN	cover
I	PP	I
mean	VVP	mean
that's	JJ	that's
something	NN	something
that	IN/that	that
as	IN	as
a	DT	a
physician	NN	physician
um	NN	um
I	PP	I
didn't	VVD	didn't
I	PP	I
don't	VVD	don't
have	VH	have
any	DT	any
experience	NN	experience
in	IN	in
I	PP	I
don't	VVD	don't
know	VV	know
much	RB	much
about	IN	about
politics	NNS	politics
but	CC	but
what	WP	what
I	PP	I
saw	VVD	see
in	IN	in
Gaza	NP	Gaza
gave	VVD	give
me	PP	me
a	DT	a
crash	NN	crash
course	NN	course
a	DT	a
lesson	NN	lesson
into	IN	into
how	WRB	how
horrible	JJ	horrible
things	NNS	thing
can	MD	can
happen	VV	happen
and	CC	and
it's	NNS	it's
when	WRB	when
you	PP	you
have	VHP	have
powers	NNS	power
that	WDT	that
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
step	VV	step
in	IN	in
intervene	VV	intervene
and	CC	and
stop	VV	stop
that	DT	that
they're	NN	they're
not	RB	not
doing	VVG	do
it	PP	it
everybody	NN	everybody
the	DT	the
entire	JJ	entire
world	NN	world
not	RB	not
just	RB	just
the	DT	the
Western	JJ	Western
world	NN	world
but	CC	but
the	DT	the
the	DT	the
Arab	JJ	Arab
world	NN	world
uh	UH	uh
everybody	NN	everybody
Bears	NNS	bear
some	DT	some
responsibility	NN	responsibility
of	IN	of
what's	NNS	what's
taking	VVG	take
place	NN	place
here	RB	here
um	VVD	um
we	PP	we
witnessed	VVD	witness
Horrors	NNS	horror
unfold	VV	unfold
in	IN	in
Gaza	NP	Gaza
and	CC	and
you	PP	you
can	MD	can
use	VV	use
whatever	WDT	whatever
term	NN	term
you	PP	you
want	VVP	want
to	TO	to
use	VV	use
for	IN	for
It	PP	it
Whatever	WDT	whatever
legal	JJ	legal
term	NN	term
you	PP	you
can	MD	can
fight	VV	fight
me	PP	me
on	IN	on
that	DT	that
but	CC	but
the	DT	the
bottom	JJ	bottom
line	NN	line
is	VBZ	be
the	DT	the
images	NNS	image
and	CC	and
the	DT	the
footage	NN	footage
that	WDT	that
has	VHZ	have
emerged	VVN	emerge
from	IN	from
Gaza	NP	Gaza
and	CC	and
the	DT	the
eyewitness	NN	eyewitness
testimonies	NNS	testimony
they	PP	they
speak	VVP	speak
for	IN	for
themselves	PP	themselves
and	CC	and
we've	NP	we've
watched	VVD	watch
it	PP	it
happen	VV	happen
it's	NNS	it's
continued	VVN	continue
and	CC	and
continued	VVN	continue
and	CC	and
continued	VVN	continue
and	CC	and
we	PP	we
have	VHP	have
not	RB	not
stopped	VVN	stop
it	PP	it
I'm	NN	I'm
embarrassed	VVN	embarrass
to	TO	to
face	VV	face
or	CC	or
speak	VV	speak
to	TO	to
my	PP$	my
colleagues	NNS	colleague
in	IN	in
Gaza	NP	Gaza
to	TO	to
my	PP$	my
Palestinian	JJ	Palestinian
Brothers	NPS	Brothers
I	PP	I
don't	VVD	don't
know	VV	know
what	WP	what
to	TO	to
say	VV	say
to	TO	to
them	PP	them
I	PP	I
failed	VVD	fail
them	PP	them
on	IN	on
every	DT	every
single	JJ	single
level	NN	level
of	IN	of
being	VBG	be
able	JJ	able
to	TO	to
deliver	VV	deliver
what	WP	what
I	PP	I
can	MD	can
deliver	VV	deliver
and	CC	and
I	PP	I
think	VVP	think
the	DT	the
same	JJ	same
can	MD	can
be	VB	be
said	VVN	say
for	IN	for
all	DT	all
of	IN	of
these	DT	these
different	JJ	different
politicians	NNS	politician
and	CC	and
policy	NN	policy
makers	NNS	maker
across	IN	across
the	DT	the
board	NN	board
you	PP	you
totally	RB	totally
failed	VVD	fail
them	PP	them
whether	IN	whether
you	PP	you
care	VVP	care
about	RB	about
that	IN/that	that
or	CC	or
not	RB	not
I	PP	I
think	VVP	think
that	WDT	that
speaks	VVZ	speak
to	TO	to
who	WP	who
you	PP	you
are	VBP	be
as	IN	as
a	DT	a
person	NN	person
but	CC	but
for	IN	for
me	PP	me
it's	NN	it's
something	NN	something
obviously	RB	obviously
that	RB	that
kills	VVZ	kill
me	PP	me
I	PP	I
really	RB	really
would	MD	would
like	VV	like
the	DT	the
world	NN	world
particular	JJ	particular
the	DT	the
Europe	NP	Europe
accept	VVP	accept
more	JJR	more
patient	NN	patient
from	IN	from
Gaza	NP	Gaza
because	IN	because
they	PP	they
really	RB	really
need	VVP	need
your	PP$	your
help	NN	help
and	CC	and
we	PP	we
could	MD	could
still	RB	still
save	VV	save
their	PP$	their
life	NN	life
but	CC	but
remaining	VVG	remain
here	RB	here
they	PP	they
may	MD	may
lose	VV	lose
their	PP$	their
life	NN	life
that's	NNS	that's
my	PP$	my
plea	NN	plea
to	TO	to
the	DT	the
people	NNS	people
in	IN	in
the	DT	the
Europe	NP	Europe
but	CC	but
you	PP	you
know	VVP	know
our	PP$	our
whole	JJ	whole
my	PP$	my
whole	JJ	whole
life	NN	life
um	NNS	um
I	PP	I
have	VHP	have
you	PP	you
know	VVP	know
kind	NN	kind
of	IN	of
had	VHD	have
to	TO	to
confront	VV	confront
you	PP	you
know	VV	know
sort	NN	sort
of	IN	of
the	DT	the
dehumanization	NN	dehumanization
of	IN	of
Palestinians	NPS	Palestinians
you	PP	you
know	VVP	know
the	DT	the
fact	NN	fact
that	IN/that	that
we're	NNS	we're
always	RB	always
kind	RB	kind
of	IN	of
painted	VVN	paint
in	IN	in
this	DT	this
you	PP	you
know	VVP	know
very	RB	very
singular	JJ	singular
one-dimensional	JJ	one-dimensional
approach	NN	approach
you	PP	you
know	VVP	know
very	RB	very
violent	JJ	violent
people	VV	people
uh	UH	uh
you	PP	you
know	VVP	know
terrorists	NNS	terrorist
I	PP	I
mean	VVP	mean
this	DT	this
is	VBZ	be
the	DT	the
things	NNS	thing
that	IN/that	that
we've	NN	we've
had	VHD	have
to	TO	to
confront	VV	confront
and	CC	and
you	PP	you
know	VVP	know
I	PP	I
think	VVP	think
that	IN/that	that
that's	NNS	that's
beginning	VVG	begin
to	TO	to
change	VV	change
I	PP	I
think	VV	think
we're	JJ	we're
start	NN	start
people	NNS	people
are	VBP	be
starting	VVG	start
to	TO	to
see	VV	see
um	NNS	um
who	WP	who
we	PP	we
are	VBP	be
the	DT	the
richness	NN	richness
of	IN	of
the	DT	the
culture	NN	culture
The	DT	the
Bravery	NN	bravery
of	IN	of
the	DT	the
people	NNS	people
the	DT	the
um	NN	um
the	DT	the
family	NN	family
oriented	VVD	orient
Society	NP	Society
you	PP	you
know	VVP	know
just	RB	just
the	DT	the
remarkable	JJ	remarkable
nature	NN	nature
of	IN	of
who	WP	who
Palestinians	NNS	Palestinian
are	VBP	be
because	IN	because
the	DT	the
people	NNS	people
in	IN	in
Gaza	NP	Gaza
are	VBP	be
finally	RB	finally
able	JJ	able
to	TO	to
sort	VV	sort
of	IN	of
communic	JJ	communic
amidst	IN	amidst
all	DT	all
of	IN	of
this	DT	this
tragedy	NN	tragedy
they're	NN	they're
able	JJ	able
to	TO	to
you	PP	you
know	VVP	know
share	VV	share
who	WP	who
they	PP	they
are	VBP	be
and	CC	and
that's	NNS	that's
coming	VVG	come
to	TO	to
light	NN	light
and	CC	and
it's	NN	it's
[Applause]	NN	[Applause]
undeniable	JJ	undeniable
the	DT	the
fact	NN	fact
that	IN/that	that
I	PP	I
think	VVP	think
we're	NN	we're
people	NNS	people
see	VVP	see
us	PP	us
now	RB	now
we're	VVP	we're
more	RBR	more
visible	JJ	visible
I	PP	I
think	VVP	think
that's	NNS	that's
promising	VVG	promise
you	PP	you
sort	RB	sort
of	IN	of
see	VV	see
the	DT	the
beauty	NN	beauty
of	IN	of
who	WP	who
they	PP	they
are	VBP	be
you	PP	you
see	VVP	see
how	WRB	how
resilient	JJ	resilient
they	PP	they
are	VBP	be
how	WRB	how
incredible	JJ	incredible
of	IN	of
a	DT	a
people	NNS	people
they	PP	they
are	VBP	be
uh	UH	uh
I	PP	I
do	VVP	do
think	VV	think
that's	NNS	that's
coming	VVG	come
through	RP	through
and	CC	and
I	PP	I
think	VVP	think
that's	NNS	that's
step	VV	step
one	PP	one
to	TO	to
getting	VVG	get
us	PP	us
solution	NN	solution
long	JJ	long
term	NN	term
the	DT	the
health	NN	health
of	IN	of
the	DT	the
people	NNS	people
can	MD	can
only	RB	only
be	VB	be
achieved	VVN	achieve
once	IN	once
we	PP	we
make	VVP	make
Society	NP	Society
healthy	JJ	healthy
and	CC	and
that's	NNS	that's
toally	RB	toally
lucky	JJ	lucky
how	WRB	how
are	VBP	be
we	PP	we
going	VVG	go
to	TO	to
rebuild	VV	rebuild
here	RB	here
there	EX	there
is	VBZ	be
no	RB	no
potential	JJ	potential
to	TO	to
rebuild	VV	rebuild
when	WRB	when
uh	UH	uh
the	DT	the
sewer	NN	sewer
systems	NNS	system
have	VHP	have
been	VBN	be
destroyed	VVN	destroy
and	CC	and
the	DT	the
Water	NP	Water
Systems	NPS	Systems
have	VHP	have
been	VBN	be
destroyed	VVN	destroy
and	CC	and
the	DT	the
hospital	NN	hospital
building	NN	building
infrastructure	NN	infrastructure
is	VBZ	be
all	DT	all
gone	JJ	gone
uh	UH	uh
the	DT	the
money	NN	money
wouldn't	NN	wouldn't
fix	VV	fix
that	DT	that
problem	NN	problem
today	NN	today
which	WDT	which
is	VBZ	be
kind	NN	kind
of	IN	of
a	DT	a
crazy	JJ	crazy
thing	NN	thing
to	TO	to
say	VV	say
out	RP	out
loud	RB	loud
the	DT	the
it's	NNS	it's
called	VVD	call
going	VVG	go
to	TO	to
require	VV	require
a	DT	a
tremendous	JJ	tremendous
amount	NN	amount
of	IN	of
time	NN	time
just	RB	just
to	TO	to
clean	VV	clean
two3	NN	two3
of	IN	of
the	DT	the
Heth	NP	Heth
facilities	NNS	facility
are	VBP	be
destroyed	VVN	destroy
they	PP	they
are	VBP	be
not	RB	not
functional	JJ	functional
if	IN	if
you	PP	you
want	VVP	want
to	TO	to
rehabilitate	VV	rehabilitate
them	PP	them
you	PP	you
have	VHP	have
to	TO	to
first	RB	first
clean	VV	clean
them	PP	them
from	IN	from
weapon	NN	weapon
contamination	NN	contamination
after	IN	after
an	DT	an
earthquake	NN	earthquake
you	PP	you
can	MD	can
just	RB	just
start	VV	start
digging	VVG	dig
and	CC	and
and	CC	and
and	CC	and
you	PP	you
you	PP	you
build	VVP	build
and	CC	and
you	PP	you
you	PP	you
take	VVP	take
off	RP	off
the	DT	the
the	DT	the
rub	NN	rub
rubbles	NNS	rubble
and	CC	and
but	RB	but
here	RB	here
if	IN	if
you	PP	you
would	MD	would
start	VV	start
like	IN	like
this	DT	this
you	PP	you
have	VHP	have
a	DT	a
high	JJ	high
risk	NN	risk
that	IN/that	that
it	PP	it
will	MD	will
come	VV	come
to	TO	to
further	JJR	further
explosions	NNS	explosion
there's	RB	there's
a	DT	a
saying	NN	saying
in	IN	in
Gaza	NP	Gaza
now	RB	now
that	IN/that	that
I	PP	I
think	VVP	think
people	NNS	people
who	WP	who
have	VHP	have
been	VBN	be
there	RB	there
realized	VVN	realize
but	CC	but
it's	NNS	it's
like	IN	like
you	PP	you
know	VVP	know
the	DT	the
lucky	JJ	lucky
ones	NNS	one
are	VBP	be
the	DT	the
ones	NNS	one
that	WDT	that
have	VHP	have
been	VBN	be
killed	VVN	kill
so	IN	so
you	PP	you
know	VVP	know
like	VV	like
uh	UH	uh
it's	NNS	it's
um	VVG	um
it's	NNS	it's
easier	JJR	easy
for	IN	for
the	DT	the
one	CD	one
that	WDT	that
dies	VVZ	die
those	DT	those
are	VBP	be
the	DT	the
ones	NNS	one
who	WP	who
are	VBP	be
lucky	JJ	lucky
and	CC	and
it's	NNS	it's
the	DT	the
rest	NN	rest
of	IN	of
us	PP	us
that	WDT	that
are	VBP	be
kind	JJ	kind
of	IN	of
living	VVG	live
in	IN	in
this	DT	this
misery	NN	misery
and	CC	and
that	WDT	that
are	VBP	be
living	VVG	live
uh	UH	uh
kind	NN	kind
of	IN	of
in	IN	in
this	DT	this
in	IN	in
these	DT	these
in	IN	in
these	DT	these
horrific	JJ	horrific
conditions	NNS	condition
and	CC	and
you	PP	you
understand	VVP	understand
what	WP	what
they're	NN	they're
talking	VVG	talk
about	IN	about
the	DT	the
only	JJ	only
thing	NN	thing
that	WDT	that
prevents	VVZ	prevent
us	PP	us
from	IN	from
uh	UH	uh
rebuilding	VVG	rebuild
and	CC	and
having	VHG	have
a	DT	a
bit	NN	bit
a	DT	a
brighter	JJR	bright
future	NN	future
is	VBZ	be
the	DT	the
political	JJ	political
determination	NN	determination
or	CC	or
will	NN	will
of	IN	of
the	DT	the
government	NN	government
uh	UH	uh
of	IN	of
the	DT	the
Israeli	JJ	Israeli
government	NN	government
to	TO	to
be	VB	be
honest	JJ	honest
with	IN	with
you	PP	you
a	DT	a
complete	JJ	complete
ceasefire	NN	ceasefire
and	CC	and
the	DT	the
opening	NN	opening
of	IN	of
the	DT	the
real	JJ	real
opening	NN	opening
of	IN	of
humanitarian	JJ	humanitarian
corridors	NNS	corridor
to	TO	to
allow	VV	allow
the	DT	the
Reconstruction	NN	reconstruction
and	CC	and
the	DT	the
rebuilding	NN	rebuilding
of	IN	of
the	DT	the
health	NN	health
system	NN	system
of	IN	of
the	DT	the
water	NN	water
sewage	NN	sewage
to	TO	to
allow	VV	allow
food	NN	food
to	TO	to
come	VV	come
in	IN	in
so	RB	so
they	PP	they
used	VVD	use
to	TO	to
always	RB	always
say	VV	say
there's	RB	there's
a	DT	a
war	NN	war
after	IN	after
the	DT	the
war	NN	war
and	CC	and
what	WP	what
they're	NNS	they're
referring	VVG	refer
to	TO	to
is	VBZ	be
just	RB	just
like	IN	like
having	VHG	have
to	TO	to
pick	VV	pick
up	RP	up
the	DT	the
pieces	NNS	piece
having	VHG	have
to	TO	to
process	VV	process
everything	NN	everything
that	IN/that	that
they've	NN	they've
lost	VVD	lose
and	CC	and
having	VHG	have
to	TO	to
start	VV	start
life	NN	life
over	IN	over
again	RB	again
but	CC	but
it	PP	it
also	RB	also
told	VVD	tell
me	PP	me
that	IN/that	that
they	PP	they
were	VBD	be
ready	JJ	ready
to	TO	to
I	PP	I
mean	VVP	mean
the	DT	the
the	DT	the
Palestinians	NPS	Palestinians
are	VBP	be
still	RB	still
looking	VVG	look
towards	IN	towards
tomorrow	NN	tomorrow
I	PP	I
mean	VVP	mean
there's	RB	there's
still	RB	still
kind	RB	kind
of	IN	of
like	VV	like
that	IN/that	that
that	DT	that
process	NN	process
like	IN	like
hey	UH	hey
this	DT	this
will	MD	will
be	VB	be
over	RB	over
and	CC	and
then	RB	then
we're	NN	we're
going	VVG	go
to	TO	to
have	VH	have
to	TO	to
you	PP	you
know	VVP	know
we'll	RB	we'll
start	VV	start
again	RB	again
</doc>	JJ	</doc>
