<video_id>OOwIfWVdw-8</video_id>	NP	<video_id>OOwIfWVdw-8</video_id>
they	PP	they
so	RB	so
desperately	RB	desperately
desire	VVP	desire
I	PP	I
thank	VVP	thank
you	PP	you
I	PP	I
resume	VVP	resume
my	PP$	my
functions	NNS	function
as	IN	as
president	NN	president
council	NN	council
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
the	DT	the
Observer	NP	Observer
state	NN	state
of	IN	of
Palestine	NP	Palestine
Mr	NP	Mr
President	NP	President
As	IN	as
We	PP	we
Gather	NP	Gather
here	RB	here
for	IN	for
the	DT	the
10th	JJ	10th
month	NN	month
in	IN	in
a	DT	a
row	NN	row
to	TO	to
advance	VV	advance
a	DT	a
ceasefire	NN	ceasefire
to	TO	to
save	VV	save
human	JJ	human
lives	NNS	life
Israel	NP	Israel
continues	VVZ	continue
taking	VVG	take
human	JJ	human
lives	NNS	life
and	CC	and
every	DT	every
action	NN	action
possible	JJ	possible
to	TO	to
spread	VV	spread
a	DT	a
wild	JJ	wild
fire	NN	fire
Wildfire	NN	wildfire
across	IN	across
the	DT	the
East	NP	East
as	IN	as
we	PP	we
sit	VVP	sit
here	RB	here
on	IN	on
the	DT	the
75th	JJ	75th
conventions	NNS	convention
that	IN/that	that
where	WRB	where
birthed	VVN	birth
in	IN	in
the	DT	the
ruins	NNS	ruin
of	IN	of
entire	JJ	entire
cities	NNS	city
in	IN	in
the	DT	the
mass	NN	mass
and	CC	and
indiscriminate	JJ	indiscriminate
killing	NN	killing
of	IN	of
civilians	NNS	civilian
in	IN	in
the	DT	the
death	NN	death
Chambers	NNS	chamber
in	IN	in
Hiroshima	NP	Hiroshima
and	CC	and
nagazaki	NP	nagazaki
as	IN	as
a	DT	a
pledge	NN	pledge
that	IN/that	that
the	DT	the
light	NN	light
will	MD	will
emerge	VV	emerge
out	RP	out
of	IN	of
the	DT	the
darkest	JJS	dark
night	NN	night
and	CC	and
protect	VV	protect
the	DT	the
dignity	NN	dignity
and	CC	and
Humanity	NN	humanity
of	IN	of
all	DT	all
persons	NNS	person
cot	NN	cot
in	IN	in
armed	JJ	armed
conflict	NN	conflict
Israel	NP	Israel
is	VBZ	be
tearing	VVG	tear
the	DT	the
conventions	NNS	convention
apart	RB	apart
in	IN	in
Gaza	NP	Gaza
along	IN	along
with	IN	with
every	DT	every
rule	NN	rule
Humanity	NN	humanity
has	VHZ	have
ever	RB	ever
elaborated	VVN	elaborate
as	IN	as
we	PP	we
meet	VVP	meet
here	RB	here
in	IN	in
New	NP	New
York	NP	York
there	RB	there
are	VBP	be
Israeli	JJ	Israeli
government	NN	government
and	CC	and
military	JJ	military
officials	NNS	official
pundits	NNS	pundit
and	CC	and
analysts	NNS	analyst
explaining	VVG	explain
seriously	RB	seriously
that	IN/that	that
they	PP	they
are	VBP	be
entitled	VVN	entitle
to	TO	to
carry	VV	carry
out	RP	out
indiscriminate	JJ	indiscriminate
and	CC	and
disproportionate	JJ	disproportionate
attacks	NNS	attack
against	IN	against
the	DT	the
Palestinian	JJ	Palestinian
civilian	JJ	civilian
population	NN	population
to	TO	to
wage	NN	wage
war	NN	war
against	IN	against
civilians	NNS	civilian
they	PP	they
explain	VVP	explain
that	IN/that	that
starvation	NN	starvation
is	VBZ	be
a	DT	a
legitimate	JJ	legitimate
weapon	NN	weapon
of	IN	of
War	NP	War
they	PP	they
justify	VV	justify
gang	NN	gang
gra	NN	gra
and	CC	and
torture	NN	torture
against	IN	against
defenseless	JJ	defenseless
prisoners	NNS	prisoner
as	IN	as
a	DT	a
required	VVN	require
deterrent	NN	deterrent
and	CC	and
this	DT	this
is	VBZ	be
not	RB	not
a	DT	a
theoretical	JJ	theoretical
exercise	NN	exercise
this	DT	this
is	VBZ	be
what	WP	what
Israel	NP	Israel
is	VBZ	be
imposing	VVG	impose
against	IN	against
millions	NNS	million
of	IN	of
Palestinians	NPS	Palestinians
no	DT	no
man	NN	man
woman	NN	woman
or	CC	or
child	NN	child
spared	VVD	spare
you	PP	you
demand	VVP	demand
Israel	NP	Israel
to	TO	to
stop	VV	stop
killing	VVG	kill
civilians	NNS	civilian
as	IN	as
a	DT	a
security	NN	security
Council	NN	council
but	CC	but
it	PP	it
Target	NP	Target
them	PP	them
in	IN	in
their	PP$	their
shelters	NNS	shelter
and	CC	and
Tents	NNS	tent
you	PP	you
demand	VVP	demand
Israel	NP	Israel
to	TO	to
allow	VV	allow
food	NN	food
and	CC	and
Medicine	NN	medicine
in	IN	in
but	CC	but
it	PP	it
ensures	VVZ	ensure
that	IN/that	that
famine	NN	famine
and	CC	and
diseases	NNS	disease
spread	VVP	spread
you	PP	you
demand	VVP	demand
Israel	NP	Israel
to	TO	to
treat	VV	treat
Palestinian	JJ	Palestinian
prisoners	NNS	prisoner
humanely	RB	humanely
but	CC	but
it	PP	it
tortures	VVZ	torture
them	PP	them
and	CC	and
allows	VVZ	allow
the	DT	the
isra	NN	isra
jailers	NNS	jailer
to	TO	to
rape	VV	rape
and	CC	and
abuse	VV	abuse
their	PP$	their
hostages	NNS	hostage
you	PP	you
call	VVP	call
on	IN	on
it	PP	it
to	TO	to
stop	VV	stop
its	PP$	its
settlements	NNS	settlement
but	CC	but
it	PP	it
rapidly	RB	rapidly
accelerates	VVZ	accelerate
its	PP$	its
colonization	NN	colonization
of	IN	of
Palestinian	JJ	Palestinian
land	NN	land
you	PP	you
urge	VVP	urge
Israel	NP	Israel
to	TO	to
uphold	VV	uphold
the	DT	the
historic	JJ	historic
status	NN	status
quo	NN	quo
at	IN	at
the	DT	the
holy	JJ	holy
sites	NNS	site
but	CC	but
its	PP$	its
ministers	NNS	minister
and	CC	and
settlers	NNS	settler
desecrate	VVP	desecrate
the	DT	the
AL	NP	al
harar	NN	harar
each	DT	each
time	NN	time
more	RBR	more
openly	RB	openly
and	CC	and
provocatively	RB	provocatively
so	RB	so
let	VV	let
me	PP	me
State	NP	State
the	DT	the
obvious	JJ	obvious
Israel	NP	Israel
does	VVZ	do
not	RB	not
care	VV	care
about	IN	about
your	PP$	your
condemnations	NNS	condemnation
let	VV	let
me	PP	me
repeat	VV	repeat
Israel	NP	Israel
does	VVZ	do
not	RB	not
care	VV	care
about	IN	about
your	PP$	your
condemnations	NNS	condemnation
it	PP	it
dismisses	VVZ	dismiss
your	PP$	your
resolutions	NNS	resolution
it	PP	it
does	VVZ	do
not	RB	not
even	RB	even
live	VV	live
listen	VV	listen
to	TO	to
your	PP$	your
debates	NNS	debate
that	IN/that	that
representative	NN	representative
will	MD	will
be	VB	be
playing	VVG	play
with	IN	with
his	PP$	his
iPhone	NN	iPhone
while	IN	while
you	PP	you
are	VBP	be
talking	VVG	talk
as	IN	as
countries	NNS	country
as	IN	as
a	DT	a
security	NN	security
Council	NN	council
you	PP	you
had	VHD	have
a	DT	a
responsibility	NN	responsibility
to	TO	to
act	VV	act
months	NNS	month
ago	RB	ago
to	TO	to
stop	VV	stop
this	DT	this
impunity	NN	impunity
as	IN	as
the	DT	the
genocide	NN	genocide
continues	VVZ	continue
you	PP	you
have	VH	have
a	DT	a
responsibility	NN	responsibility
to	TO	to
react	VV	react
to	TO	to
save	VV	save
human	JJ	human
lives	NNS	life
and	CC	and
preserve	VV	preserve
the	DT	the
foundations	NNS	foundation
for	IN	for
peace	NN	peace
and	CC	and
security	NN	security
for	IN	for
for	IN	for
all	DT	all
not	RB	not
just	RB	just
for	IN	for
some	DT	some
Israel	NP	Israel
is	VBZ	be
a	DT	a
rogue	NN	rogue
state	NN	state
with	IN	with
a	DT	a
rotten	JJ	rotten
government	NN	government
due	JJ	due
to	TO	to
unbridled	JJ	unbridled
impunity	NN	impunity
it	PP	it
has	VHZ	have
enjoyed	VVN	enjoy
so	RB	so
far	RB	far
I	PP	I
have	VHP	have
no	DT	no
doubt	NN	doubt
that	IN/that	that
the	DT	the
tides	NNS	tide
will	MD	will
turn	VV	turn
and	CC	and
we	PP	we
will	MD	will
not	RB	not
be	VB	be
deterred	VVN	deter
in	IN	in
making	VVG	make
sure	RB	sure
no	DT	no
one	CD	one
can	MD	can
act	VV	act
as	RB	as
if	IN	if
Palestinians	NPS	Palestinians
lives	NNS	life
are	VBP	be
worthless	JJ	worthless
but	CC	but
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
cannot	MD	can
wait	VV	wait
for	IN	for
the	DT	the
tide	NN	tide
to	TO	to
turn	VV	turn
their	PP$	their
Agony	NN	agony
must	MD	must
stop	VV	stop
now	RB	now
must	MD	must
stop	VV	stop
right	RB	right
now	RB	now
they	PP	they
wonder	VVP	wonder
if	IN	if
you	PP	you
see	VVP	see
them	PP	them
do	VVP	do
you	PP	you
ever	RB	ever
think	VVP	think
what	WP	what
if	IN	if
you	PP	you
were	VBD	be
born	VVN	bear
in	IN	in
Gaza	NP	Gaza
what	WP	what
if	IN	if
the	DT	the
prisoner	NN	prisoner
raped	VVD	rape
was	VBD	be
your	PP$	your
son	NN	son
what	WP	what
if	IN	if
the	DT	the
children	NNS	child
starving	VVG	starve
to	TO	to
death	NN	death
were	VBD	be
your	PP$	your
own	JJ	own
what	WP	what
if	IN	if
that	DT	that
woman	NN	woman
killed	VVN	kill
was	VBD	be
your	PP$	your
daughter	NN	daughter
or	CC	or
your	PP$	your
wife	NN	wife
what	WP	what
if	IN	if
the	DT	the
disease	NN	disease
was	VBD	be
riddling	VVG	riddle
the	DT	the
body	NN	body
of	IN	of
your	PP$	your
mother	NN	mother
your	PP$	your
grandmother	NN	grandmother
what	WP	what
if	IN	if
that	DT	that
family	NN	family
that	WDT	that
was	VBD	be
blown	VVN	blow
into	IN	into
pieces	NNS	piece
or	CC	or
burn	VV	burn
to	TO	to
death	NN	death
was	VBD	be
yours	PP	yours
killed	VVN	kill
in	IN	in
Cold	NP	Cold
Blood	NP	Blood
after	IN	after
running	VVG	run
in	IN	in
desperation	NN	desperation
and	CC	and
hunger	NN	hunger
for	IN	for
months	NNS	month
to	TO	to
survive	VV	survive
just	RB	just
consider	VV	consider
for	IN	for
one	CD	one
moment	NN	moment
the	DT	the
sheer	JJ	sheer
Agony	NN	agony
and	CC	and
despair	NN	despair
that	IN/that	that
our	PP$	our
people	NNS	people
have	VHP	have
suffered	VVN	suffer
all	PDT	all
these	DT	these
long	JJ	long
months	NNS	month
of	IN	of
deprivation	NN	deprivation
and	CC	and
Devastation	NN	devastation
lashed	VVD	lash
upon	IN	upon
them	PP	them
while	IN	while
the	DT	the
world	NN	world
watched	VVD	watch
and	CC	and
left	VVD	leave
them	PP	them
to	TO	to
suffer	VV	suffer
starve	VV	starve
and	CC	and
die	VV	die
President	NP	President
while	IN	while
we	PP	we
acknowledge	VVP	acknowledge
and	CC	and
welcome	VVP	welcome
the	DT	the
international	JJ	international
consensus	NN	consensus
that	WDT	that
has	VHZ	have
long	RB	long
called	VVN	call
for	IN	for
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
clearly	RB	clearly
Israel	NP	Israel
has	VHZ	have
rained	VVN	rain
a	DT	a
veto	NN	veto
right	NN	right
over	IN	over
that	DT	that
Prospect	NP	Prospect
this	DT	this
must	MD	must
be	VB	be
brought	VVN	bring
to	TO	to
an	DT	an
end	NN	end
Israel	NP	Israel
cannot	MD	can
continue	VV	continue
to	TO	to
defy	VV	defy
the	DT	the
world	NN	world
and	CC	and
every	DT	every
rule	NN	rule
of	IN	of
humankind	NN	humankind
it	PP	it
is	VBZ	be
not	RB	not
a	DT	a
coincidence	NN	coincidence
every	DT	every
time	NN	time
the	DT	the
world	NN	world
pushes	VVZ	push
for	IN	for
a	DT	a
ceasefire	NN	ceasefire
Israel	NP	Israel
responds	VVZ	respond
with	IN	with
a	DT	a
massacre	NN	massacre
like	IN	like
the	DT	the
one	CD	one
in	IN	in
the	DT	the
school	NN	school
it	PP	it
sends	VVZ	send
a	DT	a
message	NN	message
each	DT	each
more	RBR	more
gruesome	JJ	gruesome
than	IN	than
the	DT	the
one	CD	one
before	IN	before
that	WDT	that
it	PP	it
will	MD	will
not	RB	not
stop	VV	stop
but	CC	but
there	EX	there
is	VBZ	be
no	DT	no
right	NN	right
to	TO	to
commit	VV	commit
jono	NN	jono
obviously	RB	obviously
no	RB	no
right	JJ	right
and	CC	and
we	PP	we
warn	VVP	warn
all	PDT	all
those	DT	those
contributing	VVG	contribute
directly	RB	directly
or	CC	or
indirectly	RB	indirectly
to	TO	to
the	DT	the
emergence	NN	emergence
of	IN	of
such	PDT	such
a	DT	a
right	NN	right
there	EX	there
is	VBZ	be
nothing	NN	nothing
that	WDT	that
can	MD	can
justify	VV	justify
Israeli	JJ	Israeli
actions	NNS	action
nothing	NN	nothing
and	CC	and
don't	NN	don't
anyone	NN	anyone
dare	NN	dare
say	VVP	say
this	DT	this
is	VBZ	be
about	RB	about
the	DT	the
hostages	NNS	hostage
it's	NNS	it's
not	RB	not
about	IN	about
the	DT	the
hostages	NNS	hostage
it	PP	it
became	VVD	become
apparent	JJ	apparent
long	RB	long
ago	RB	ago
that	IN/that	that
this	DT	this
Israeli	JJ	Israeli
government	NN	government
could	MD	could
care	VV	care
less	JJR	less
about	IN	about
them	PP	them
the	DT	the
hostages	NNS	hostage
know	VV	know
it	PP	it
their	PP$	their
families	NNS	family
know	VVP	know
it	PP	it
you	PP	you
know	VVP	know
it	PP	it
in	IN	in
the	DT	the
security	NN	security
Council	NP	Council
Israel	NP	Israel
is	VBZ	be
killing	VVG	kill
them	PP	them
abandoning	VVG	abandon
them	PP	them
playing	VVG	play
with	IN	with
their	PP$	their
lives	NNS	life
Netanyahu	NP	Netanyahu
has	VHZ	have
other	JJ	other
priorities	NNS	priority
self-serving	JJ	self-serving
ones	NNS	one
maniacal	JJ	maniacal
ones	NNS	one
he's	NNS	he's
a	DT	a
maniac	NN	maniac
something	NN	something
terrible	JJ	terrible
is	VBZ	be
happening	VVG	happen
Israel	NP	Israel
something	NN	something
that	WDT	that
has	VHZ	have
made	VVN	make
justifying	VVG	justify
genocide	NN	genocide
famine	NN	famine
and	CC	and
gang	NN	gang
rape	NN	rape
mainstream	NN	mainstream
ideology	NN	ideology
something	NN	something
horrific	JJ	horrific
horrific	JJ	horrific
is	VBZ	be
happening	VVG	happen
the	DT	the
memory	NN	memory
of	IN	of
the	DT	the
Holocaust	NN	holocaust
instead	RB	instead
of	IN	of
serving	VVG	serve
as	IN	as
an	DT	an
unbreachable	JJ	unbreachable
barrier	NN	barrier
against	IN	against
the	DT	the
commission	NN	commission
of	IN	of
atrocities	NNS	atrocity
has	VHZ	have
been	VBN	be
instrument	NN	instrument
in	IN	in
instrumentalized	VVN	instrumentalized
to	TO	to
justify	VV	justify
their	PP$	their
commission	NN	commission
how's	NNS	how's
this	RB	this
how	WRB	how
is	VBZ	be
this	DT	this
possible	JJ	possible
10	CD	@card@
months	NNS	month
later	RBR	later
with	IN	with
the	DT	the
whole	JJ	whole
world	NN	world
opposed	VVN	oppose
to	TO	to
it	PP	it
because	IN	because
that	DT	that
opposition	NN	opposition
has	VHZ	have
yet	RB	yet
to	TO	to
lead	VV	lead
to	TO	to
Serious	JJ	serious
consequences	NNS	consequence
for	IN	for
Israel	NP	Israel
this	DT	this
is	VBZ	be
a	DT	a
hard	JJ	hard
fact	NN	fact
you	PP	you
have	VHP	have
to	TO	to
face	VV	face
it	PP	it
there	RB	there
are	VBP	be
no	DT	no
consequences	NNS	consequence
they're	NN	they're
not	RB	not
going	VVG	go
to	TO	to
stop	VV	stop
they're	NN	they're
not	RB	not
going	VVG	go
to	TO	to
listen	VV	listen
to	TO	to
you	PP	you
to	TO	to
those	DT	those
who	WP	who
continue	VVP	continue
to	TO	to
AR	NP	Ar
Israel	NP	Israel
to	TO	to
those	DT	those
who	WP	who
still	RB	still
have	VHP	have
the	DT	the
audacity	NN	audacity
to	TO	to
call	VV	call
in	IN	in
Israel	NP	Israel
quote	NN	quote
unquote	VVP	unquote
to	TO	to
investigate	VV	investigate
its	PP$	its
own	JJ	own
crimes	NNS	crime
as	IN	as
if	IN	if
the	DT	the
actions	NNS	action
of	IN	of
its	PP$	its
soldiers	NNS	soldier
do	VVP	do
not	RB	not
reflect	VV	reflect
the	DT	the
actual	JJ	actual
policies	NNS	policy
of	IN	of
its	PP$	its
military	JJ	military
and	CC	and
political	JJ	political
leaders	NNS	leader
to	TO	to
those	DT	those
who	WP	who
dare	VVP	dare
to	TO	to
try	VV	try
and	CC	and
deter	VV	deter
courts	NNS	court
from	IN	from
ensuring	VVG	ensure
accountability	NN	accountability
instead	RB	instead
of	IN	of
deterring	VVG	deter
the	DT	the
perpetrators	NNS	perpetrator
of	IN	of
atrocities	NNS	atrocity
wake	VVP	wake
up	RB	up
wake	VV	wake
up	RP	up
how	WRB	how
long	RB	long
do	VVP	do
you	PP	you
have	VHP	have
to	TO	to
remain	VV	remain
in	IN	in
denial	NN	denial
wake	VVP	wake
up	RB	up
stop	VV	stop
finding	NN	finding
excuses	NNS	excuse
stop	VVP	stop
imagining	VVG	imagine
that	IN/that	that
you	PP	you
can	MD	can
reason	VV	reason
with	IN	with
the	DT	the
Israeli	JJ	Israeli
government	NN	government
so	IN	so
it	PP	it
stops	VVZ	stop
killing	VVG	kill
civilians	NNS	civilian
by	IN	by
the	DT	the
thousands	NNS	thousand
imposing	VVG	impose
famine	NN	famine
torturing	VVG	torture
prisoners	NNS	prisoner
colonizing	VVG	colonize
and	CC	and
annexing	VVG	annex
our	PP$	our
land	NN	land
all	RB	all
while	IN	while
you	PP	you
appeal	VVP	appeal
to	TO	to
them	PP	them
call	VVP	call
on	IN	on
them	PP	them
demand	VVP	demand
them	PP	them
to	TO	to
stop	VV	stop
you	PP	you
have	VHP	have
to	TO	to
tell	VV	tell
them	PP	them
to	TO	to
stop	VV	stop
and	CC	and
you	PP	you
you	PP	you
have	VHP	have
the	DT	the
tools	NNS	tool
to	TO	to
make	VV	make
them	PP	them
stop	VV	stop
as	IN	as
a	DT	a
security	NN	security
Council	NN	council
and	CC	and
as	IN	as
nations	NNS	nation
in	IN	in
your	PP$	your
National	NP	National
capacity	NN	capacity
you	PP	you
have	VHP	have
to	TO	to
decide	VV	decide
what	WP	what
do	VVP	do
you	PP	you
stand	VVP	stand
for	IN	for
and	CC	and
what	WP	what
do	VVP	do
you	PP	you
stand	VVP	stand
against	IN	against
this	DT	this
is	VBZ	be
not	RB	not
a	DT	a
time	NN	time
for	IN	for
justifications	NNS	justification
and	CC	and
equivocations	NNS	equivocation
this	DT	this
is	VBZ	be
a	DT	a
time	NN	time
for	IN	for
clarity	NN	clarity
resolve	VV	resolve
this	DT	this
is	VBZ	be
time	NN	time
to	TO	to
shore	VV	shore
up	RP	up
principles	NNS	principle
and	CC	and
morality	NN	morality
do	VVP	do
not	RB	not
abandon	VV	abandon
your	PP$	your
duties	NNS	duty
do	VVP	do
not	RB	not
abandon	VV	abandon
your	PP$	your
duties	NNS	duty
as	IN	as
a	DT	a
security	NN	security
Council	NN	council
you	PP	you
have	VHP	have
the	DT	the
tools	NNS	tool
to	TO	to
make	VV	make
what	WP	what
you	PP	you
decide	VVP	decide
a	DT	a
reality	NN	reality
and	CC	and
no	DT	no
one	CD	one
should	MD	should
be	VB	be
above	IN	above
the	DT	the
law	NN	law
if	IN	if
you	PP	you
choose	VVP	choose
to	TO	to
do	VV	do
that	IN/that	that
if	IN	if
you	PP	you
have	VHP	have
the	DT	the
political	JJ	political
will	NN	will
to	TO	to
Implement	VV	implement
what	WP	what
you	PP	you
decide	VVP	decide
Mr	NP	Mr
President	NP	President
when	WRB	when
will	MD	will
the	DT	the
Israeli	JJ	Israeli
government	NN	government
be	VB	be
held	VVN	hold
accountable	JJ	accountable
for	IN	for
its	PP$	its
actions	NNS	action
when	WRB	when
when	WRB	when
will	MD	will
the	DT	the
war	NN	war
criminals	NNS	criminal
be	VB	be
sanctioned	VVN	sanction
and	CC	and
as	IN	as
my	PP$	my
brother	NN	brother
from	IN	from
Algeria	NP	Algeria
it	PP	it
is	VBZ	be
time	NN	time
to	TO	to
sanction	VV	sanction
we	PP	we
reject	VV	reject
a	DT	a
position	NN	position
whereby	WRB	whereby
you	PP	you
would	MD	would
be	VB	be
against	IN	against
hostage	NN	hostage
taking	VVG	take
except	IN	except
when	WRB	when
the	DT	the
hostages	NNS	hostage
are	VBP	be
Palestinians	NNS	Palestinian
and	CC	and
whereby	WRB	whereby
you	PP	you
would	MD	would
sanctions	NNS	sanction
war	VV	war
criminals	NNS	criminal
except	IN	except
when	WRB	when
they	PP	they
are	VBP	be
Israelis	NNS	Israeli
we	PP	we
cannot	MD	can
come	VV	come
back	RB	back
here	RB	here
over	IN	over
and	CC	and
over	IN	over
again	RB	again
and	CC	and
pretend	VV	pretend
that	DT	that
everyone	NN	everyone
does	VVZ	do
not	RB	not
all	RB	all
know	VV	know
that	IN/that	that
Israel	NP	Israel
will	MD	will
not	RB	not
listen	VV	listen
until	IN	until
it	PP	it
has	VHZ	have
no	DT	no
choice	NN	choice
but	CC	but
to	TO	to
listen	VV	listen
you	PP	you
have	VHP	have
to	TO	to
make	VV	make
them	PP	them
have	VHP	have
no	DT	no
choice	NN	choice
but	CC	but
to	TO	to
listen	VV	listen
to	TO	to
you	PP	you
until	IN	until
there	EX	there
are	VBP	be
consequences	NNS	consequence
for	IN	for
its	PP$	its
crimes	NNS	crime
you	PP	you
cannot	MD	can
commit	VV	commit
a	DT	a
crime	NN	crime
and	CC	and
get	VV	get
away	RB	away
with	IN	with
it	PP	it
there	EX	there
has	VHZ	have
to	TO	to
be	VB	be
consequences	NNS	consequence
for	IN	for
those	DT	those
committing	VVG	commit
crimes	NNS	crime
for	IN	for
those	DT	those
who	WP	who
want	VVP	want
to	TO	to
defend	VV	defend
the	DT	the
for	IN	for
Geneva	NP	Geneva
conventions	NNS	convention
and	CC	and
all	PDT	all
the	DT	the
conventions	NNS	convention
elements	NNS	element
when	WRB	when
in	IN	in
artic	NN	artic
one	CD	one
it	PP	it
says	VVZ	say
that	IN/that	that
you	PP	you
have	VHP	have
to	TO	to
ensure	VV	ensure
in	IN	in
all	DT	all
times	NNS	time
the	DT	the
compliance	NN	compliance
with	IN	with
provisions	NNS	provision
of	IN	of
the	DT	the
conventions	NNS	convention
and	CC	and
you	PP	you
see	VVP	see
them	PP	them
getting	VVG	get
away	RB	away
with	IN	with
murder	NN	murder
and	CC	and
you	PP	you
keep	VVP	keep
repeating	VVG	repeat
the	DT	the
same	JJ	same
thing	NN	thing
when	WRB	when
are	VBP	be
you	PP	you
going	VVG	go
to	TO	to
enforce	VV	enforce
your	PP$	your
decisions	NNS	decision
and	CC	and
international	JJ	international
law	NN	law
you	PP	you
need	VVP	need
to	TO	to
impose	VV	impose
sanctions	NNS	sanction
on	IN	on
those	DT	those
criminals	NNS	criminal
you	PP	you
do	VVP	do
that	IN/that	that
that	WDT	that
they	PP	they
will	MD	will
stop	VV	stop
continuing	VVG	continue
to	TO	to
commit	VV	commit
these	DT	these
crimes	NNS	crime
and	CC	and
atrocities	NNS	atrocity
and	CC	and
genocide	NN	genocide
against	IN	against
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
we	PP	we
reject	VVP	reject
a	DT	a
position	NN	position
whereby	WRB	whereby
you	PP	you
would	MD	would
be	VB	be
against	IN	against
hostage	NN	hostage
taking	VVG	take
as	IN	as
I	PP	I
said	VVD	say
except	IN	except
when	WRB	when
the	DT	the
hostages	NNS	hostage
are	VBP	be
does	VVZ	do
not	RB	not
know	VV	know
that	IN/that	that
Israel	NP	Israel
will	MD	will
not	RB	not
listen	VV	listen
until	IN	until
there	EX	there
are	VBP	be
consequences	NNS	consequence
for	IN	for
its	PP$	its
crimes	NNS	crime
Palestinians	NNS	Palestinian
are	VBP	be
exhausted	VVN	exhaust
surrounded	VVN	surround
by	IN	by
death	NN	death
and	CC	and
endless	JJ	endless
Horrors	NNS	horror
and	CC	and
they	PP	they
know	VVP	know
your	PP$	your
words	NNS	word
are	VBP	be
so	RB	so
that	IN/that	that
they	PP	they
know	VVP	know
that	IN/that	that
your	PP$	your
words	NNS	word
are	VBP	be
no	DT	no
match	NN	match
for	IN	for
the	DT	the
bombs	NNS	bomb
and	CC	and
bullets	NNS	bullet
taking	VVG	take
away	RP	away
their	PP$	their
lives	NNS	life
and	CC	and
limbs	NNS	limb
but	CC	but
words	NNS	word
are	VBP	be
not	RB	not
all	RB	all
this	DT	this
counil	NP	counil
has	VHZ	have
wordss	NNS	wordss
are	VBP	be
not	RB	not
the	DT	the
only	JJ	only
tool	NN	tool
your	PP$	your
countries	NNS	country
have	VHP	have
some	DT	some
have	VHP	have
gone	VVN	go
beyond	IN	beyond
wordss	NP	wordss
they	PP	they
are	VBP	be
too	RB	too
rare	JJ	rare
this	DT	this
is	VBZ	be
a	DT	a
time	NN	time
to	TO	to
act	VV	act
as	IN	as
a	DT	a
number	NN	number
of	IN	of
you	PP	you
have	VHP	have
stated	VVN	state
and	CC	and
you	PP	you
will	MD	will
be	VB	be
judged	VVN	judge
not	RB	not
only	RB	only
for	IN	for
the	DT	the
eloquence	NN	eloquence
of	IN	of
your	PP$	your
speeches	NNS	speech
but	CC	but
also	RB	also
and	CC	and
more	RBR	more
importantly	RB	importantly
for	IN	for
the	DT	the
courage	NN	courage
of	IN	of
your	PP$	your
actions	NNS	action
show	VVP	show
some	DT	some
courage	NN	courage
show	VVP	show
some	DT	some
bravery	NN	bravery
take	VV	take
actions	NNS	action
stop	VV	stop
the	DT	the
criminals	NNS	criminal
in	IN	in
getting	VVG	get
away	RP	away
with	IN	with
murder	NN	murder
Mr	NP	Mr
President	NP	President
we	PP	we
don't	VVD	don't
want	VV	want
Israel	NP	Israel
to	TO	to
torture	VV	torture
our	PP$	our
prisoners	NNS	prisoner
a	DT	a
bit	NN	bit
less	RBR	less
as	IN	as
some	DT	some
say	NN	say
that	WDT	that
torture	VVP	torture
them	PP	them
a	DT	a
bit	NN	bit
less	RBR	less
we	PP	we
want	VVP	want
to	TO	to
see	VV	see
them	PP	them
free	JJ	free
we	PP	we
don't	VVD	don't
want	VV	want
Israel	NP	Israel
to	TO	to
make	VV	make
its	PP$	its
occupation	NN	occupation
a	DT	a
bit	NN	bit
less	RBR	less
brutal	JJ	brutal
we	PP	we
want	VVP	want
to	TO	to
see	VV	see
it	PP	it
end	VV	end
our	PP$	our
people	NNS	people
deserve	VV	deserve
Freedom	NP	Freedom
the	DT	the
international	JJ	international
court	NN	court
of	IN	of
justice	NN	justice
has	VHZ	have
been	VBN	be
unequivocal	JJ	unequivocal
in	IN	in
its	PP$	its
determination	NN	determination
that	IN/that	that
and	CC	and
I	PP	I
quote	VVP	quote
the	DT	the
sustained	JJ	sustained
abuse	NN	abuse
by	IN	by
Israel	NP	Israel
of	IN	of
its	PP$	its
positions	NNS	position
as	IN	as
an	DT	an
occupying	JJ	occupying
power	NN	power
through	IN	through
annexation	NN	annexation
and	CC	and
an	DT	an
assertion	NN	assertion
of	IN	of
permanent	JJ	permanent
control	NN	control
over	IN	over
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territory	NN	territory
and	CC	and
continued	JJ	continued
frustration	NN	frustration
of	IN	of
the	DT	the
right	NN	right
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
Ian	NP	Ian
people	NNS	people
self-determination	NN	self-determination
violates	VVZ	violate
fundamental	JJ	fundamental
principles	NNS	principle
of	IN	of
international	JJ	international
law	NN	law
and	CC	and
renders	VVZ	render
Israelis	NPS	Israelis
presence	NN	presence
in	IN	in
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territory	NN	territory
unlawful	JJ	unlawful
their	PP$	their
presence	NN	presence
in	IN	in
the	DT	the
