<video_id>CILMjZdqMrY</video_id>	JJ	<video_id>CILMjZdqMrY</video_id>
and	CC	and
some	DT	some
other	JJ	other
Western	JJ	Western
capitals	NNS	capital
did	VVD	do
not	RB	not
allow	VV	allow
for	IN	for
a	DT	a
natural	JJ	natural
logical	JJ	logical
decision	NN	decision
to	TO	to
be	VB	be
taken	VVN	take
uh	UH	uh
this	DT	this
given	VVN	give
the	DT	the
current	JJ	current
circumstances	NNS	circumstance
is	VBZ	be
an	DT	an
absolute	JJ	absolute
Key	NP	Key
Human	NP	Human
itarian	JJ	itarian
imperative	NN	imperative
and	CC	and
it	PP	it
is	VBZ	be
the	DT	the
moral	JJ	moral
duty	NN	duty
of	IN	of
all	DT	all
responsible	JJ	responsible
members	NNS	member
of	IN	of
the	DT	the
International	NP	International
Community	NP	Community
furthermore	RB	furthermore
humanitarian	JJ	humanitarian
considerations	NNS	consideration
the	DT	the
Norms	NNS	norm
of	IN	of
international	JJ	international
law	NN	law
and	CC	and
the	DT	the
root	NN	root
causes	VVZ	cause
of	IN	of
why	WRB	why
the	DT	the
Palestinian	JJ	Palestinian
question	NN	question
has	VHZ	have
not	RB	not
been	VBN	be
settled	VVN	settle
all	DT	all
things	NNS	thing
we've	VVP	we've
repeatedly	RB	repeatedly
and	CC	and
insistently	RB	insistently
stressed	VVD	stress
over	IN	over
recent	JJ	recent
years	NNS	year
of	IN	of
course	NN	course
don't	NN	don't
count	NN	count
for	IN	for
them	PP	them
Mr	NP	Mr
President	NP	President
the	DT	the
number	NN	number
of	IN	of
uh	UH	uh
injured	JJ	injured
and	CC	and
dead	JJ	dead
in	IN	in
Israel	NP	Israel
was	VBD	be
or	CC	or
dead	JJ	dead
and	CC	and
injured	JJ	injured
rather	RB	rather
was	VBD	be
1,400	CD	@card@
and	CC	and
3,9	CD	@card@
900	CD	@card@
respectively	RB	respectively
the	DT	the
number	NN	number
of	IN	of
victims	NNS	victim
in	IN	in
Palestine	NP	Palestine
was	VBD	be
more	JJR	more
than	IN	than
2,800	CD	@card@
and	CC	and
10,800	CD	@card@
respectively	RB	respectively
and	CC	and
today	RB	today
these	DT	these
figures	NNS	figure
are	VBP	be
even	RB	even
higher	JJR	high
as	IN	as
per	IN	per
un	NN	un
reports	VVZ	report
450	CD	@card@
children	NNS	child
have	VHP	have
died	VVN	die
in	IN	in
Gaza	NP	Gaza
and	CC	and
some	DT	some
750	CD	@card@
are	VBP	be
still	RB	still
under	IN	under
the	DT	the
rubble	NN	rubble
the	DT	the
buildings	NNS	building
destroyed	VVN	destroy
during	IN	during
the	DT	the
air	NN	air
strikes	VVZ	strike
more	JJR	more
than	IN	than
2	CD	@card@
million	CD	million
inhabitants	NNS	inhabitant
of	IN	of
Gaza	NP	Gaza
still	RB	still
have	VHP	have
no	DT	no
water	NN	water
food	NN	food
medical	JJ	medical
assistance	NN	assistance
fuel	NN	fuel
or	CC	or
electric	JJ	electric
electricity	NN	electricity
the	DT	the
only	JJ	only
border	NN	border
crossing	VVG	cross
on	IN	on
the	DT	the
border	NN	border
with	IN	with
Egypt	NP	Egypt
the	DT	the
Rafa	NP	Rafa
Crossing	VVG	cross
once	RB	once
again	RB	again
is	VBZ	be
coming	VVG	come
under	IN	under
missile	NN	missile
fire	NN	fire
and	CC	and
has	VHZ	have
not	RB	not
been	VBN	be
opened	VVN	open
up	RP	up
for	IN	for
civilian	JJ	civilian
evacuations	NNS	evacuation
or	CC	or
the	DT	the
provision	NN	provision
of	IN	of
humanitarian	JJ	humanitarian
Goods	NP	Goods
de	FW	de
facto	FW	facto
the	DT	the
military	JJ	military
blockade	NN	blockade
of	IN	of
Gaza	NP	Gaza
has	VHZ	have
held	VVN	hold
hostage	NN	hostage
1,000	CD	@card@
Russian	JJ	Russian
citizens	NNS	citizen
and	CC	and
members	NNS	member
of	IN	of
their	PP$	their
families	NNS	family
given	VVN	give
this	DT	this
very	RB	very
worrying	JJ	worrying
situation	NN	situation
the	DT	the
UN	NP	UN
agencies	NNS	agency
The	DT	the
Who	WP	who
UNICEF	NP	UNICEF
the	DT	the
UN	NP	UN
FBA	NP	FBA
with	IN	with
one	CD	one
voice	NN	voice
condemned	VVD	condemn
the	DT	the
strike	NN	strike
on	IN	on
the	DT	the
AL	NP	al
Aki	NP	Aki
hospital	NN	hospital
and	CC	and
called	VVN	call
for	IN	for
a	DT	a
prompt	JJ	prompt
active	JJ	active
protection	NN	protection
of	IN	of
civilians	NNS	civilian
and	CC	and
medical	JJ	medical
infrastructure	NN	infrastructure
yesterday	NN	yesterday
at	IN	at
the	DT	the
briefing	NN	briefing
on	IN	on
the	DT	the
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
the	DT	the
deputy	JJ	deputy
head	NN	head
of	IN	of
Ocha	NP	Ocha
Joyce	NP	Joyce
misya	NP	misya
noted	VVD	note
that	IN/that	that
the	DT	the
number	NN	number
of	IN	of
victims	NNS	victim
of	IN	of
the	DT	the
current	JJ	current
escalation	NN	escalation
in	IN	in
the	DT	the
Palestinian	JJ	Palestinian
um	JJ	um
Israeli	JJ	Israeli
conflict	NN	conflict
that	WDT	that
has	VHZ	have
gone	VVN	go
on	RP	on
for	IN	for
11	CD	@card@
days	NNS	day
has	VHZ	have
already	RB	already
exceeded	VVN	exceed
the	DT	the
number	NN	number
of	IN	of
victims	NNS	victim
uh	UH	uh
that	WDT	that
were	VBD	be
killed	VVN	kill
during	IN	during
the	DT	the
hostilities	NNS	hostility
in	IN	in
2014	CD	@card@
the	DT	the
path	NN	path
to	TO	to
that	DT	that
ceasefire	NN	ceasefire
took	VVD	take
some	DT	some
s	JJ	s
weeks	NNS	week
this	DT	this
cannot	MD	can
fail	VV	fail
to	TO	to
horrify	VV	horrify
us	PP	us
humanitarian	JJ	humanitarian
workers	NNS	worker
are	VBP	be
dying	VVG	die
the	DT	the
number	NN	number
of	IN	of
people	NNS	people
forced	VVN	force
to	TO	to
leave	VV	leave
their	PP$	their
homes	NNS	home
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
about	RB	about
1	CD	@card@
million	CD	million
people	NNS	people
the	DT	the
humanitarian	JJ	humanitarian
blockade	NN	blockade
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
Enclave	NN	enclave
is	VBZ	be
pushing	VVG	push
the	DT	the
entire	JJ	entire
population	NN	population
to	TO	to
the	DT	the
brink	NN	brink
the	DT	the
population	NN	population
that	IN/that	that
de	FW	de
facto	FW	facto
right	NN	right
before	IN	before
our	PP$	our
eyes	NNS	eye
are	VBP	be
being	VBG	be
sacrificed	VVN	sacrifice
Mr	NP	Mr
President	NP	President
we	PP	we
would	MD	would
urge	VV	urge
the	DT	the
Israeli	JJ	Israeli
side	NN	side
to	TO	to
Prior	NP	Prior
PR	NP	PR
itiz	NP	itiz
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
at	IN	at
the	DT	the
center	NN	center
of	IN	of
which	WDT	which
is	VBZ	be
the	DT	the
lives	NNS	life
of	IN	of
Palestinian	JJ	Palestinian
citizens	NNS	citizen
and	CC	and
critical	JJ	critical
emergency	NN	emergency
care	NN	care
and	CC	and
medical	JJ	medical
facilities	NNS	facility
humanitarian	JJ	humanitarian
access	NN	access
should	MD	should
be	VB	be
provided	VVN	provide
without	IN	without
delay	NN	delay
we	PP	we
call	VVP	call
for	IN	for
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
and	CC	and
an	DT	an
opening	NN	opening
of	IN	of
corridors	NNS	corridor
to	TO	to
supply	VV	supply
emergency	NN	emergency
humanitarian	JJ	humanitarian
assistance	NN	assistance
to	TO	to
the	DT	the
effective	JJ	effective
areas	NNS	area
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
enclave	NN	enclave
and	CC	and
to	TO	to
evacuate	VV	evacuate
civilians	NNS	civilian
an	DT	an
immediate	JJ	immediate
cessation	NN	cessation
of	IN	of
violence	NN	violence
against	IN	against
civilians	NNS	civilian
as	IN	as
well	RB	well
irrespective	RB	irrespective
of	IN	of
where	WRB	where
they	PP	they
live	VVP	live
in	IN	in
a	DT	a
number	NN	number
of	IN	of
Arab	JJ	Arab
and	CC	and
European	JJ	European
countries	NNS	country
there	EX	there
have	VHP	have
been	VBN	be
outbreaks	NNS	outbreak
of	IN	of
large	JJ	large
scale	NN	scale
unres	NNS	unres
given	VVN	give
the	DT	the
ongoing	JJ	ongoing
Israeli	JJ	Israeli
missile	NN	missile
Straits	NP	Straits
in	IN	in
this	DT	this
regard	NN	regard
we	PP	we
condemn	VVP	condemn
the	DT	the
attacks	NNS	attack
on	IN	on
diplomatic	JJ	diplomatic
missions	NNS	mission
in	IN	in
foreign	JJ	foreign
countries	NNS	country
of	IN	of
foreign	JJ	foreign
States	NP	States
Mr	NP	Mr
President	NP	President
all	RB	all
that	DT	that
we're	NN	we're
talking	VVG	talk
about	RB	about
just	RB	just
now	RB	now
is	VBZ	be
happening	VVG	happen
with	IN	with
the	DT	the
inaction	NN	inaction
of	IN	of
the	DT	the
security	NN	security
C	NN	C
which	WDT	which
is	VBZ	be
paralyzed	VVN	paralyze
by	IN	by
the	DT	the
self-serving	JJ	self-serving
interests	NNS	interest
of	IN	of
some	DT	some
countries	NNS	country
and	CC	and
with	IN	with
unilateral	JJ	unilateral
actions	NNS	action
which	WDT	which
not	RB	not
only	RB	only
have	VHP	have
ended	VVN	end
in	IN	in
complete	JJ	complete
failure	NN	failure
but	CC	but
also	RB	also
have	VHP	have
led	VVN	lead
to	TO	to
a	DT	a
widespread	JJ	widespread
escalation	NN	escalation
of	IN	of
violence	NN	violence
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
region	NN	region
Mr	NP	Mr
President	NP	President
we	PP	we
are	VBP	be
extremely	RB	extremely
concerned	VVN	concern
by	IN	by
the	DT	the
unprecedented	JJ	unprecedented
scale	NN	scale
of	IN	of
the	DT	the
humanitarian	JJ	humanitarian
disaster	NN	disaster
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
the	DT	the
higher	JJR	high
risk	NN	risk
of	IN	of
the	DT	the
conflict	NN	conflict
spillover	NNS	spillover
assuming	VVG	assume
the	DT	the
UN	NP	UN
Security	NP	Security
Council	NP	Council
is	VBZ	be
not	RB	not
able	JJ	able
to	TO	to
come	VV	come
up	RP	up
with	IN	with
an	DT	an
appropriate	JJ	appropriate
response	NN	response
to	TO	to
these	DT	these
challenges	NNS	challenge
is	VBZ	be
we	PP	we
will	MD	will
initiate	VV	initiate
a	DT	a
resumed	VVD	resume
the	DT	the
resumed	VVN	resume
10th	JJ	10th
emergency	NN	emergency
special	JJ	special
session	NN	session
of	IN	of
the	DT	the
UN	NP	UN
on	IN	on
the	DT	the
protection	NN	protection
of	IN	of
civilians	NNS	civilian
in	IN	in
Palestine	NP	Palestine
in	IN	in
order	NN	order
to	TO	to
have	VH	have
a	DT	a
comprehensive	JJ	comprehensive
discussion	NN	discussion
of	IN	of
the	DT	the
situation	NN	situation
regarding	VVG	regard
the	DT	the
Palestinian	JJ	Palestinian
Israeli	JJ	Israeli
conflict	NN	conflict
and	CC	and
ways	NNS	way
to	TO	to
settle	VV	settle
it	PP	it
a	DT	a
letter	NN	letter
on	IN	on
this	DT	this
for	IN	for
the	DT	the
president	NN	president
of	IN	of
the	DT	the
ga	NN	ga
has	VHZ	have
already	RB	already
been	VBN	be
written	VVN	write
and	CC	and
it	PP	it
will	MD	will
be	VB	be
dispatched	VVN	dispatch
forth	RB	forth
with	IN	with
thank	VV	thank
you	PP	you
I	PP	I
thank	VVP	thank
the	DT	the
representative	NN	representative
of	IN	of
the	DT	the
Russian	NP	Russian
Federation	NP	Federation
for	IN	for
their	PP$	their
statement	NN	statement
Gabor	NP	Gabor
I	NP	I
thank	VVP	thank
special	JJ	special
coordinator	NN	coordinator
to	TO	to
wesland	NN	wesland
and	CC	and
under	IN	under
Secretary	NP	Secretary
General	NP	General
Martin	NP	Martin
Griffiths	NP	Griffiths
for	IN	for
their	PP$	their
briefings	NNS	briefing
president	NN	president
the	DT	the
air	NN	air
strikes	NNS	strike
which	WDT	which
hit	VVD	hit
the	DT	the
Anglican	NP	Anglican
Hospital	NP	Hospital
in	IN	in
Gaza	NP	Gaza
yesterday	NN	yesterday
claiming	VVG	claim
hundreds	NNS	hundred
of	IN	of
lives	NNS	life
and	CC	and
numerous	JJ	numerous
injured	VVN	injure
amongst	IN	amongst
amongst	IN	amongst
Palestinian	JJ	Palestinian
civilians	NNS	civilian
is	VBZ	be
the	DT	the
reflection	NN	reflection
of	IN	of
the	DT	the
extreme	JJ	extreme
brutality	NN	brutality
and	CC	and
gravity	NN	gravity
of	IN	of
the	DT	the
war	NN	war
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	Hamas
Gabon	NP	Gabon
firmly	RB	firmly
condemns	VVZ	condemn
these	DT	these
strikes	NNS	strike
and	CC	and
the	DT	the
responsibility	NN	responsibility
for	IN	for
these	DT	these
must	MD	must
be	VB	be
established	VVN	establish
we	PP	we
recall	VVP	recall
also	RB	also
that	IN/that	that
Health	NP	Health
units	NNS	unit
and	CC	and
and	CC	and
their	PP$	their
personnel	NNS	personnel
must	MD	must
be	VB	be
protected	VVN	protect
in	IN	in
all	DT	all
circumstances	NNS	circumstance
pursuant	JJ	pursuant
to	TO	to
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
since	IN	since
the	DT	the
barbarous	JJ	barbarous
unjustifiable	JJ	unjustifiable
and	CC	and
unacceptable	JJ	unacceptable
attacks	NNS	attack
of	IN	of
hamus	NN	hamus
upon	IN	upon
Israel	NP	Israel
on	IN	on
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
the	DT	the
indiscriminate	JJ	indiscriminate
deadly	JJ	deadly
violence	NN	violence
against	IN	against
civilians	NNS	civilian
has	VHZ	have
reached	VVN	reach
unsustainable	JJ	unsustainable
levels	NNS	level
my	PP$	my
country	NN	country
recognizes	VVZ	recognize
Israel's	NP	Israel's
right	NN	right
to	TO	to
legitimate	JJ	legitimate
defense	NN	defense
which	WDT	which
must	MD	must
be	VB	be
exercised	VVN	exercise
whilst	IN	whilst
upholding	VVG	uphold
the	DT	the
principles	NNS	principle
of	IN	of
proportionality	NN	proportionality
and	CC	and
distinction	NN	distinction
between	IN	between
combatants	NNS	combatant
and	CC	and
civilians	NNS	civilian
11	CD	@card@
days	NNS	day
since	IN	since
the	DT	the
outbreak	NN	outbreak
outbreak	NN	outbreak
of	IN	of
facilities	NNS	facility
War	NP	War
scenes	NNS	scene
of	IN	of
War	NP	War
marked	VVD	mark
by	IN	by
indiscriminate	JJ	indiscriminate
shelling	VVG	shell
are	VBP	be
suffused	VVN	suffuse
with	IN	with
horror	NN	horror
with	IN	with
dramatic	JJ	dramatic
consequences	NNS	consequence
on	IN	on
civilians	NNS	civilian
the	DT	the
dead	JJ	dead
and	CC	and
injured	JJ	injured
are	VBP	be
now	RB	now
counted	VVN	count
in	IN	in
the	DT	the
thousands	NNS	thousand
atrocities	NNS	atrocity
against	IN	against
women	NNS	woman
and	CC	and
children	NNS	child
and	CC	and
destruction	NN	destruction
are	VBP	be
all	RB	all
immeasurable	JJ	immeasurable
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
cynicism	NN	cynicism
of	IN	of
using	VVG	use
human	JJ	human
shields	NNS	shield
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
rejection	NN	rejection
of	IN	of
Hostage	NN	hostage
taking	VVG	take
of	IN	of
women	NNS	woman
and	CC	and
children	NNS	child
we	PP	we
at	IN	at
the	DT	the
moment	NN	moment
are	VBP	be
seeing	VVG	see
millions	NNS	million
of	IN	of
people	NNS	people
under	IN	under
siege	NN	siege
in	IN	in
Gaza	NP	Gaza
without	IN	without
water	NN	water
food	NN	food
gas	NN	gas
or	CC	or
electricity	NN	electricity
with	IN	with
death	NN	death
as	IN	as
their	PP$	their
only	JJ	only
prospect	NN	prospect
it	PP	it
is	VBZ	be
time	NN	time
to	TO	to
bring	VV	bring
an	DT	an
end	NN	end
to	TO	to
this	DT	this
deadly	JJ	deadly
cycle	NN	cycle
of	IN	of
violence	NN	violence
and	CC	and
this	DT	this
unbearable	JJ	unbearable
human	JJ	human
distress	NN	distress
we	PP	we
call	VVP	call
for	IN	for
an	DT	an
immediate	JJ	immediate
cessation	NN	cessation
of	IN	of
hostilities	NNS	hostility
and	CC	and
for	IN	for
the	DT	the
opening	NN	opening
of	IN	of
humanitarian	JJ	humanitarian
corridors	NNS	corridor
to	TO	to
assist	VV	assist
civilian	JJ	civilian
populations	NNS	population
in	IN	in
need	NN	need
in	IN	in
Gaza	NP	Gaza
all	DT	all
parties	NNS	party
must	MD	must
abide	VV	abide
by	IN	by
their	PP$	their
obligations	NNS	obligation
pursuant	JJ	pursuant
to	TO	to
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
and	CC	and
allow	VV	allow
for	IN	for
immediate	JJ	immediate
unhindered	JJ	unhindered
humanitarian	JJ	humanitarian
access	NN	access
to	TO	to
those	DT	those
in	RB	in
need	VVP	need
I	PP	I
take	VV	take
this	DT	this
opportunity	NN	opportunity
to	TO	to
pay	VV	pay
tribute	NN	tribute
to	TO	to
the	DT	the
humanitarian	JJ	humanitarian
Personnel	NNS	Personnel
who	WP	who
are	VBP	be
carrying	VVG	carry
out	RP	out
their	PP$	their
activities	NNS	activity
courageously	RB	courageously
in	IN	in
difficult	JJ	difficult
hostile	JJ	hostile
conditions	NNS	condition
at	IN	at
risk	NN	risk
of	IN	of
their	PP$	their
lives	NNS	life
president	NN	president
the	DT	the
conflagration	NN	conflagration
of	IN	of
violence	NN	violence
between	IN	between
Israel	NP	Israel
and	CC	and
Hamas	NP	Hamas
is	VBZ	be
jeopardizing	VVG	jeopardize
peace	NN	peace
security	NN	security
and	CC	and
stability	NN	stability
in	IN	in
the	DT	the
region	NN	region
and	CC	and
Beyond	IN	beyond
the	DT	the
epicenter	NN	epicenter
the	DT	the
International	NP	International
Community	NP	Community
must	MD	must
exhibit	VV	exhibit
greater	JJR	great
commitment	NN	commitment
to	TO	to
prevent	VV	prevent
and	CC	and
avoid	VV	avoid
other	JJ	other
fronts	NNS	front
or	CC	or
poles	NNS	pole
of	IN	of
violence	NN	violence
in	IN	in
the	DT	the
region	NN	region
which	WDT	which
would	MD	would
make	VV	make
the	DT	the
situation	NN	situation
still	RB	still
more	RBR	more
intractable	JJ	intractable
exchanges	NNS	exchange
of	IN	of
fire	NN	fire
between	IN	between
Israel	NP	Israel
and	CC	and
Hezbollah	NP	Hezbollah
in	IN	in
the	DT	the
south	NN	south
of	IN	of
Lebanon	NP	Lebanon
are	VBP	be
in	IN	in
this	DT	this
regard	NN	regard
extremely	RB	extremely
worrisome	JJ	worrisome
this	DT	this
Council	NP	Council
must	MD	must
urgently	RB	urgently
act	VV	act
to	TO	to
prevent	VV	prevent
the	DT	the
situation	NN	situation
from	IN	from
becoming	VVG	become
bogged	VVD	bog
down	RP	down
above	IN	above
and	CC	and
beyond	IN	beyond
strategic	JJ	strategic
interests	NNS	interest
for	IN	for
each	DT	each
member	NN	member
above	IN	above
and	CC	and
beyond	IN	beyond
the	DT	the
depth	NN	depth
of	IN	of
emotions	NNS	emotion
we	PP	we
must	MD	must
without	IN	without
delay	NN	delay
achieve	VV	achieve
deescalation	NN	deescalation
and	CC	and
halt	VV	halt
the	DT	the
fighting	NN	fighting
we	PP	we
must	MD	must
silence	VV	silence
the	DT	the
guns	NNS	gun
diplomacy	NN	diplomacy
dialogue	NN	dialogue
and	CC	and
negotiation	NN	negotiation
which	WDT	which
are	VBP	be
at	IN	at
the	DT	the
heart	NN	heart
of	IN	of
the	DT	the
United	NP	United
Nations	NPS	Nations
are	VBP	be
the	DT	the
inescapable	JJ	inescapable
channels	NNS	channel
to	TO	to
achieve	VV	achieve
a	DT	a
solution	NN	solution
which	WDT	which
guarantees	VVZ	guarantee
the	DT	the
rights	NNS	right
and	CC	and
interests	NNS	interest
of	IN	of
the	DT	the
parties	NNS	party
and	CC	and
for	IN	for
Gabon	NP	Gabon
the	DT	the
two-state	NN	two-state
solution	NN	solution
still	RB	still
has	VHZ	have
no	DT	no
credible	JJ	credible
alternative	NN	alternative
thank	VV	thank
you	PP	you
of	IN	of
Gabon	NP	Gabon
for	IN	for
their	PP$	their
statement	NN	statement
and	CC	and
I	PP	I
now	RB	now
give	VVP	give
China	NP	China
[Music]	NP	[Music]
thank	VV	thank
you	PP	you
Mr	NP	Mr
President	NP	President
Mr	NP	Mr
President	NP	President
I	PP	I
wish	VVP	wish
to	TO	to
thank	VV	thank
USG	NP	USG
Griffith	NP	Griffith
and	CC	and
special	JJ	special
coordinator	NN	coordinator
wiland	NN	Wiland
for	IN	for
their	PP$	their
briefings	NNS	briefing
I	PP	I
wish	VVP	wish
to	TO	to
particularly	RB	particularly
commend	VV	commend
special	JJ	special
coordinator	NN	coordinator
wesland	NN	wesland
for	IN	for
his	PP$	his
tireless	JJ	tireless
efforts	NNS	effort
in	IN	in
actively	RB	actively
engaging	VVG	engage
with	IN	with
all	DT	all
parties	NNS	party
for	IN	for
the	DT	the
dis	NNS	dis
deescalation	NN	deescalation
of	IN	of
the	DT	the
conflict	NN	conflict
to	TO	to
prevent	VV	prevent
human	JJ	human
Aran	JJ	Aran
crisis	NN	crisis
together	RB	together
with	IN	with
UAE	NNS	UAE
and	CC	and
the	DT	the
Russian	NP	Russian
Federation	NP	Federation
China	NP	China
also	RB	also
requested	VVD	request
this	DT	this
emerging	VVG	emerge
meeting	NN	meeting
the	DT	the
AL	NP	al
AK	NP	AK
Hospital	NP	Hospital
in	IN	in
Gaza	NP	Gaza
was	VBD	be
attacked	VVN	attack
which	WDT	which
claimed	VVD	claim
the	DT	the
lives	NNS	life
of	IN	of
hundreds	NNS	hundred
of	IN	of
innocent	JJ	innocent
civilians	NNS	civilian
China	NP	China
is	VBZ	be
shocked	VVN	shock
by	IN	by
this	DT	this
heinous	JJ	heinous
act	NN	act
attack	NN	attack
and	CC	and
strongly	RB	strongly
condemns	VVZ	condemn
it	PP	it
the	DT	the
protection	NN	protection
of	IN	of
civilians	NNS	civilian
in	IN	in
armed	JJ	armed
conflict	NN	conflict
is	VBZ	be
a	DT	a
red	JJ	red
line	NN	line
under	IN	under
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
civilians	NNS	civilian
and	CC	and
civilian	JJ	civilian
facilities	NNS	facility
such	JJ	such
as	IN	as
hospitals	NNS	hospital
and	CC	and
schools	NNS	school
should	MD	should
not	RB	not
and	CC	and
must	MD	must
not	RB	not
be	VB	be
targeted	VVN	target
in	IN	in
military	JJ	military
operations	NNS	operation
the	DT	the
indiscriminate	JJ	indiscriminate
use	NN	use
of	IN	of
forces	NNS	force
not	RB	not
acceptable	JJ	acceptable
and	CC	and
the	DT	the
safety	NN	safety
of	IN	of
humanitarian	JJ	humanitarian
medical	JJ	medical
workers	NNS	worker
must	MD	must
be	VB	be
guaranteed	VVN	guarantee
we	PP	we
urge	VVP	urge
Israel	NP	Israel
to	TO	to
effectively	RB	effectively
fulfill	VV	fulfill
its	PP$	its
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
obligations	NNS	obligation
look	VVP	look
around	RP	around
in	IN	in
gasa	NN	gasa
right	RB	right
now	RB	now
tragedies	NNS	tragedy
like	IN	like
the	DT	the
one	CD	one
at	IN	at
Al	NP	Al
Hospital	NP	Hospital
are	VBP	be
unfolding	VVG	unfold
all	PDT	all
the	DT	the
time	NN	time
as	IN	as
a	DT	a
result	NN	result
of	IN	of
the	DT	the
total	JJ	total
blockade	NN	blockade
imposed	VVN	impose
by	IN	by
Israel	NP	Israel
the	DT	the
supply	NN	supply
of	IN	of
water	NN	water
electricity	NN	electricity
and	CC	and
fuel	NN	fuel
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
has	VHZ	have
been	VBN	be
cut	VVN	cut
off	RP	off
the	DT	the
basic	JJ	basic
supplies	NNS	supply
such	JJ	such
as	IN	as
food	NN	food
and	CC	and
Medicine	NN	medicine
a	DT	a
drink	NN	drink
Ling	NP	Ling
and	CC	and
urgently	RB	urgently
needed	VVN	need
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
gazin	NN	gazin
have	VHP	have
been	VBN	be
forced	VVN	force
to	TO	to
move	VV	move
South	NP	South
because	IN	because
of	IN	of
the	DT	the
emergency	NN	emergency
evacu	NN	evacu
evacuation	NN	evacuation
order	NN	order
issued	VVN	issue
by	IN	by
Israel	NP	Israel
but	CC	but
have	VHP	have
suffered	VVN	suffer
from	IN	from
air	NN	air
strikes	NNS	strike
in	IN	in
the	DT	the
South	NP	South
as	RB	as
well	RB	well
from	IN	from
the	DT	the
north	NN	north
to	TO	to
the	DT	the
South	NP	South
Gaza	NP	Gaza
is	VBZ	be
full	JJ	full
of	IN	of
frightened	JJ	frightened
children	NNS	child
and	CC	and
desperate	JJ	desperate
mothers	NNS	mother
under	IN	under
the	DT	the
current	JJ	current
circumstances	NNS	circumstance
there's	RB	there's
no	DT	no
time	NN	time
to	TO	to
lose	VV	lose
in	IN	in
protecting	VVG	protect
the	DT	the
safety	NN	safety
of	IN	of
civilians	NNS	civilian
carrying	VVG	carry
out	RP	out
humanitarian	JJ	humanitarian
relief	NN	relief
and	CC	and
preventing	VVG	prevent
a	DT	a
humanitarian	JJ	humanitarian
crisis	NN	crisis
we	PP	we
call	VVP	call
on	IN	on
Israel	NP	Israel
to	TO	to
lift	VV	lift
the	DT	the
full	JJ	full
blockade	NN	blockade
of	IN	of
Gaza	NP	Gaza
resent	VVP	resent
the	DT	the
emergency	NN	emergency
uh	UH	uh
evacuation	NN	evacuation
order	NN	order
and	CC	and
stop	VV	stop
the	DT	the
air	NN	air
strikes	VVZ	strike
around	IN	around
the	DT	the
Rafa	NP	Rafa
Crossing	VVG	cross
we	PP	we
welome	NN	welome
come	VV	come
the	DT	the
international	JJ	international
community's	NN	community's
efforts	NNS	effort
to	TO	to
open	VV	open
humanitarian	JJ	humanitarian
Corridor	NP	Corridor
and	CC	and
look	VV	look
forward	RB	forward
to	TO	to
substantive	JJ	substantive
progress	NN	progress
in	IN	in
the	DT	the
relevant	JJ	relevant
Communications	NPS	Communications
and	CC	and
arrangements	NNS	arrangement
as	IN	as
soon	RB	soon
as	RB	as
possible	JJ	possible
we	PP	we
appreciate	VVP	appreciate
the	DT	the
important	JJ	important
role	NN	role
played	VVN	play
by	IN	by
Egypt	NP	Egypt
and	CC	and
other	JJ	other
Regional	JJ	regional
countries	NNS	country
Mr	NP	Mr
President	NP	President
development	NN	development
over	IN	over
the	DT	the
past	JJ	past
few	JJ	few
days	NNS	day
have	VHP	have
amply	RB	amply
demonstrated	VVN	demonstrate
that	IN/that	that
an	DT	an
immediate	JJ	immediate
and	CC	and
comprehensive	JJ	comprehensive
ceasefire	NN	ceasefire
must	MD	must
be	VB	be
the	DT	the
overriding	JJ	overriding
priority	NN	priority
as	IN	as
long	JJ	long
as	IN	as
the	DT	the
War	NN	war
continues	VVZ	continue
more	JJR	more
violations	NNS	violation
of	IN	of
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
are	VBP	be
inevitable	JJ	inevitable
without	IN	without
a	DT	a
comprehensive	JJ	comprehensive
ceasefire	NN	ceasefire
any	DT	any
amount	NN	amount
of	IN	of
humanitarian	JJ	humanitarian
assistance	NN	assistance
will	MD	will
be	VB	be
a	DT	a
drop	NN	drop
in	IN	in
the	DT	the
bucket	NN	bucket
if	IN	if
the	DT	the
current	JJ	current
figh	NN	figh
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
allowed	VVN	allow
to	TO	to
drag	VV	drag
on	IN	on
the	DT	the
end	NN	end
