video_id,video_title,thumbnail_path,transcript,publish_date,description
paGEVIHHs3o,Hamas deutet Einlenken bei Verhandlungen über Waffenruhe an,data/de_tagesschau\Hamas deutet Einlenken bei Verhandlungen über Waffenruhe an.jpg,,20240504,"Vor einer neuen Verhandlungsrunde über eine Feuerpause in Gaza hat die Terrororganisation Hamas Einlenken signalisiert. Es gebe zwar noch Punkte zu besprechen und Klarstellungen zu treffen, insgesamt reise man aber mit einer „positiven Einstellung“ nach Kairo, um eine Einigung zu erzielen, hieß es aus Hamas-Kreisen. 

Mehr zum Thema: https://www.tagesschau.de/ausland/asien/hamas-einlenken-israel-verhandlungen-feuerpause-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
sqK1fEARluo,Katar und Ägypten vermitteln: Verhandlungen über Feuerpause in Nahost,data/de_tagesschau\Katar und Ägypten vermitteln Verhandlungen über Feuerpause in Nahost.jpg,,20240507,"Zwar hat die Hamas einem Abkommen mit Israel zugestimmt – doch die Forderungen der Terrororganisation seien nicht realistisch, kritisiert Israel. Die Armee rückt derweil weiter auf Teile von Rafah vor. 

Israels Verteidigungsminister Yoav Gallant sprach von einer mehrstufigen Invasion, die gestoppt werden könne, wenn die Hamas sich zu einer vernünftigen Verhandlungslösung zum Austausch der Geiseln bereiterkläre. UN-Generalsekretär António Guterres rief die Konfliktparteien auf, alles dafür zu tun, um endlich ein Abkommen über eine Feuerpause zu erreichen.

Weitere Informationen: https://www.tagesschau.de/ausland/asien/israel-rafah-104.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
SMMSe9jKqyE,Hamas-Geisel spricht über 129 Tage im Gazastreifen,data/de_tagesschau\Hamas-Geisel spricht über 129 Tage im Gazastreifen.jpg,,20240507,"Louis Har wurde am 7. Oktober 2023 von der Hamas entführt. Nach 129 Tagen befreite das Militär den 71-Jährigen. Nun erzählt er, was er während der Zeit erlebt hat. Louis Har hat bisher nur wenige Interviews gegeben. Er ist die erste vom Militär befreite Geisel, die mit einem deutschen Medium spricht. 

Weitere Informationen: https://www.tagesschau.de/ausland/asien/israel-geisel-hamas-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
ePslCGwroM8,Israels Militär übernimmt Kontrolle in Teilen von Rafah,data/de_tagesschau\Israels Militär übernimmt Kontrolle in Teilen von Rafah.jpg,,20240507,"Seit der Nacht rückt Israel auf Rafah vor – nun kontrolliert die Armee offenbar Teile der Stadt. Filmaufnahmen des israelischen Militärs zeigen, wie Panzer am Grenzübergang Rafah in Stellung gehen. Sie übernehmen die Kontrolle auf der palästinensischen Seite der wichtigen Grenzanlage nach Ägypten. Auf Drohnenaufnahmen ist zu sehen, wie die israelische Fahne im Wind weht.

Die Offensive kam nahezu zeitgleich mit der Ankündigung der Terrororganisation Hamas, ein neues Angebot für eine Waffenruhe anzunehmen.

Weitere Informationen zum Thema: https://www.tagesschau.de/ausland/asien/hamas-israel-rafah-geiseln-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
RCAN4SEVuuM,Israelische Offensive in Rafah: Warum Biden den Druck auf Israel erhöht,data/de_tagesschau\Israelische Offensive in Rafah Warum Biden den Druck auf Israel erhöht.jpg,,20240510,"Am Donnerstag hatte US-Präsident Biden Israel gedroht, keine Waffen mehr zu liefern, falls die israelische Armee eine Großoffensive auf Rafah im Gazastreifen starten sollte. Dafür sieht ARD-Reporter Marcel Müller sowohl innen- als auch außenpolitische Motive: Mit Blick auf die nahende Präsidentenwahl wolle Biden die arabischstämmige Bevölkerung in den USA nicht verlieren. Zudem gelte es, die Beziehungen der USA zu den Ländern im Nahen Osten nicht zu gefährden.

Etwa 110.000 Menschen sind nach UN-Angaben seit dem Vorrücken der israelischen Armee in Rafah aus der Küstenstadt geflohen. 

Weitere Informationen zum Thema: https://www.tagesschau.de/ausland/asien/gaza-rafah-israel-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
uIwBUJ3rS2w,Alljährlicher Gedenktag für Kriegsopfer in Israel,data/de_tagesschau\Alljährlicher Gedenktag für Kriegsopfer in Israel.jpg,,20240513,"In Israel steht der alljährliche Gedenktag für die Toten der Kriege ganz im Zeichen der aktuellen Kämpfe und des Angriffs der Hamas vom 7. Oktober. Der israelische Staatspräsident Izchak Herzog hat dabei am Sonntag den Selbstbehauptungswillen Israels unterstrichen. „Ich erinnere uns und die gesamte Welt daran: Wir wollten niemals diesen schrecklichen Krieg. Nicht diesen und nicht seine Vorgänger“, sagte er auf der zentralen Feier an der Klagemauer in Jerusalem. „Aber so lange unsere Feinde uns zerstören wollen, werden wir das Schwert nicht niederlegen.“ 

Mit einer Schweigeminute nach Sirenengeheul wurde zu Beginn der Gedenkzeremonie am Sonntag der Toten der Kriege gedacht. Die Kämpfe im Gazastreifen gingen währenddessen weiter. 

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
I_Fe4QNBOA8,Flucht und Vertreibung: Palästinenser:innen erinnern an Nakba,data/de_tagesschau\Flucht und Vertreibung Palästinenserinnen erinnern an Nakba.jpg,,20240515,"Vor dem Hintergrund des Gazakriegs begehen Palästinenser:innen am Mittwoch den 76. Jahrestag der sogenannten Nakba und erinnern an Flucht und Vertreibung Hunderttausender Menschen nach der Staatsgründung Israels im Jahr 1948. Bereits am Dienstag marschierten mehrere Tausende Palästinenser:innen durch die Ruinen ehemaliger arabischer Dörfer in Nordisrael. „Gaza wird sich nicht den Panzern und Kanonen beugen“, riefen sie. Das arabische Wort Nakba bedeutet Katastrophe.

Israels Ministerpräsident Benjamin Netanjahu hält ungeachtet der internationalen Kritik an einer Bodenoffensive in Rafah im Süden des Gazastreifens fest, wo mehr als eine Million Menschen Schutz vor den Kämpfen Schutz gesucht hatten. Israel bezeichnet die Stadt als letzte Bastion der Hamas. Der Militäreinsatz zielt zudem darauf ab, dort vermutete Geiseln zu befreien.

In der vergangenen Woche war das israelische Militär mit Panzern in Rafah eingedrungen und hatte die Bewohner:innen zur Evakuierung aufgefordert. Seitdem sind laut Angaben des UN-Palästinenserhilfswerks fast 450.000 Menschen aus der Stadt geflohen; am Mittwoch machten sich erneut Tausende auf den Weg.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
LLjYBEmuOwU,"Norwegen, Irland und Spanien erkennen Palästina als Staat an","data/de_tagesschau\Norwegen, Irland und Spanien erkennen Palästina als Staat an.jpg",,20240522,"Norwegen sowie die EU-Länder Irland und Spanien wollen Palästina als Staat anerkennen. Das teilten die jeweiligen Ministerpräsidenten der Länder mit. Laut der Ankündigung des norwegischen Ministerpräsidenten Jonas Gahr Støre wird die Anerkennung Palästinas durch das skandinavische Land am 28. Mai erfolgen. Auch Irland und Spanien wollen die offizielle Anerkennung eines Staats Palästina an diesem Tag verkünden, wie die Regierungschefs der Länder, Simon Harris und Pedro Sánchez, mitteilten. Der irische Ministerpräsident Harris sprach bei der Ankündigung in Dublin von einem „historischen und wichtigen Tag für Irland und für Palästina“. Mit dem Schritt solle die Option einer Zweistaatenlösung am Leben gehalten werden, hatte ein irischer Regierungssprecher zuvor angekündigt.

Der israelische Außenminister Israel Katz rief nach den Ankündigungen die Botschafter seines Landes in Irland und Norwegen zu sofortigen Beratungen zurück. ""Ich sende eine klare und unmissverständliche Botschaft an Irland und Norwegen: Israel wird angesichts derjenigen, die seine Souveränität untergraben und seine Sicherheit gefährden, nicht schweigen"", schrieb Katz auf der Plattform X. „Die heutige Entscheidung sendet eine Botschaft an die Palästinenser und die Welt: Terrorismus zahlt sich aus“, so Katz.Die Anerkennung sei eine Ungerechtigkeit gegenüber dem Andenken der Opfer des 7. Oktober, als die islamistische Hamas mit ihrem Terrorangriff in Israel ein Massaker mit mehr als 1.200 getöteten Israelis verübte. 

Mehr Informationen zum Thema:
https://www.tagesschau.de/ausland/asien/israel-palaestina-gazastreifen-anerkennung-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
77jccI6hgWE,Internationaler Gerichtshof fordert Stopp von Rafah-Offensive,data/de_tagesschau\Internationaler Gerichtshof fordert Stopp von Rafah-Offensive.jpg,,20240524,"Der Internationale Gerichtshof (IGH) in Den Haag hat Israel aufgefordert, seine militärische Offensive in der Stadt Rafah im Gazastreifen sofort zu beenden. Damit gab der Gerichtshof einem Eilantrag Südafrikas teilweise statt. Die humanitäre Lage im Gazastreifen habe sich weiter verschlechtert, erklärte der Präsident des Gerichts, Nawaf Salam. In Rafah sei sie inzwischen „katastrophal“.

Weitere Informationen zum Thema:
https://www.tagesschau.de/ausland/igh-israel-rafah-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
Xu9WCRhm-fs,Militär im Gazastreifen: Israel meldet Kontrolle über Korridor zu Ägypten,data/de_tagesschau\Militär im Gazastreifen Israel meldet Kontrolle über Korridor zu Ägypten.jpg,,20240530,"Die israelische Armee hat nach eigenen Angaben die Kontrolle über einen 14 Kilometer langen Grenzkorridor zwischen dem Gazastreifen und Ägypten übernommen. Der sogenannte Philadelphi-Korridor diene als Versorgungsleitung der Terrormiliz, über die regelmäßig Waffen in den Gazastreifen geschmuggelt würden, sagte Militärsprecher Daniel Hagari. In diesem Bereich habe die Armee bislang etwa 20 Tunnel geortet, die nach Ägypten führen sollen. 

Ägypten widerspricht der israelischen Darstellung allerdings: An den Medienberichten über die Existenz von Tunneln an der ägyptischen Grenze zum Gazastreifen sei laut einer hochrangigen Quelle „nichts Wahres“, berichtete der staatliche ägyptische Nachrichtensender Al-Qahera News TV. Demnach gebe es „fortgesetzte israelische Versuche, Lügen über die Situation seiner Streitkräfte in Rafah im südlichen Gazastreifen zu verbreiten“.

Der Philadelphi-Korridor ist Teil einer größeren entmilitarisierten Zone auf beiden Seiten der israelisch-ägyptischen Grenze. Er wurde 1979 durch das Friedensabkommen zwischen Israel und Ägypten geschaffen. Die israelische Armee nutzte ihn bis zu ihrem Rückzug aus dem Gazastreifen 2005 als Patrouillenweg. 

Weitere Informationen: 

https://www.tagesschau.de/newsticker/liveblog-nahost-donnerstag-140.html

https://www.tagesschau.de/ausland/asien/gazastreifen-israel-110.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
lnluJy1u_o4,Israel kontrolliert Philadelphi-Korridor zwischen Gazastreifen und Ägypten,data/de_tagesschau\Israel kontrolliert Philadelphi-Korridor zwischen Gazastreifen und Ägypten.jpg,,20240530,"Die israelische Armee hat nach eigenen Angaben die Kontrolle über einen 14 Kilometer langen Grenzkorridor zwischen dem Gazastreifen und Ägypten übernommen. Der sogenannte Philadelphi-Korridor diene als Versorgungsleitung der Terrormiliz, über die regelmäßig Waffen in den Gazastreifen geschmuggelt würden, sagte Militärsprecher Daniel Hagari. In diesem Bereich habe die Armee bislang etwa 20 Tunnel geortet, die nach Ägypten führen sollen. Israels Militär habe entlang des Philadelphi-Korridors zudem Dutzende Raketenwerfer der Hamas entdeckt. Die Aussagen der Armee lassen sich aktuell nicht unabhängig überprüfen. 

Der Internationale Gerichtshof (IGH) in Den Haag hatte Israel vergangene Woche aufgefordert, die Offensive in Rafah sofort zu beenden. Dennoch setzt das Land den Einsatz dort fort.

Hinweis:

Angaben zu Kriegsverlauf, Beschuss und Opfern durch Stellen der palästinensischen und der israelischen Konfliktparteien können in der aktuellen Lage zum Teil nicht unmittelbar von unabhängiger Stelle überprüft werden.

Weitere Informationen:

https://www.tagesschau.de/ausland/asien/gazastreifen-israel-110.html

https://www.tagesschau.de/newsticker/liveblog-nahost-donnerstag-140.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
piNdZD_1g2Y,USA fordern Aufklärung von Israel nach Angriff auf Schule,data/de_tagesschau\USA fordern Aufklärung von Israel nach Angriff auf Schule.jpg,,20240607,"Die USA fordern mit Blick auf den tödlichen Luftangriff der israelischen Streitkräfte auf ein Schulgebäude im Gazastreifen vollständige Aufklärung. Selbst wenn Israels Armee versuche, 20 bis 30 Extremisten zu töten, dabei aber Kinder ums Leben kämen, dann „zeigt das, dass etwas falsch läuft“, sagte der Sprecher des US-Außenministeriums, Matthew Miller.

Liveblog mit den aktuellen Meldungen zum Krieg im Nahen Osten:
https://www.tagesschau.de/newsticker/liveblog-nahost-freitag-144.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
VWY3m-feKxQ,Israelische Armee befreit vier Geiseln der Terrororganisation Hamas,data/de_tagesschau\Israelische Armee befreit vier Geiseln der Terrororganisation Hamas.jpg,,20240608,"Israelische Sicherheitskräfte haben nach Armeeangaben vier Geiseln im Gazastreifen gerettet. Die aus Israel Entführten seien bei zwei Einsätzen im Flüchtlingsviertel Nuseirat befreit worden. Es handelt sich den Angaben nach um eine 25 Jahre alte Frau und drei Männer im Alter von 21, 27 und 40 Jahren. Sie seien in gutem Zustand und in ein Krankenhaus in Israel gebracht worden hieß es weiter.

Weitere Infos unter: https://www.tagesschau.de/ausland/asien/israel-gaza-geiseln-befreiung-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
sME_vcqsH6M,UN-Sicherheitsrat spricht sich für Waffenruhe-Plan in Gaza aus,data/de_tagesschau\UN-Sicherheitsrat spricht sich für Waffenruhe-Plan in Gaza aus.jpg,,20240611,"Der UN-Sicherheitsrat hat sich für einen Plan für eine Waffenruhe in Gaza ausgesprochen. Laut US-Angaben soll auch Israel dem Vorhaben zugestimmt haben. Die Terrororganisation Hamas zeigte sich offen für Vermittlungen.

Mehr Informationen:
https://www.tagesschau.de/ausland/asien/gaza-sicherheitsrat-friedensplan-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
sQUfsvH7Pgo,Israel: Massendemos für Ende des Gaza-Kriegs,data/de_tagesschau\Israel Massendemos für Ende des Gaza-Kriegs.jpg,,20240616,"Bei Massenkundgebungen in Israel haben einmal mehr zehntausende Menschen für die Freilassung der Geiseln im Gazastreifen und gegen die Regierung von Ministerpräsident Benjamin Netanyahu demonstriert. 

In Tel Aviv und anderen Städten verlangten die Demonstrant:innen von Netanyahu, einem Ende der Kämpfe mit der Hamas als Teil eines Abkommens zuzustimmen, dass die von den Islamist:innen verschleppten Geiseln wieder zu ihren Familien bringt, wie die Online-Ausgabe der Zeitung „Haaretz“ berichtete. Nach Darstellung des Forums der Geisel-Familien handelte es sich um den größten Protest seit Beginn des Gaza-Kriegs im Oktober vergangenen Jahres. 

Die israelische Armee hat nun angekündigt, im Süden des Gazastreifens bis auf Weiteres eine tägliche „taktische Pause der militärischen Aktivität“ einzuhalten. Die örtlich begrenzte Pause solle jeweils von 8 bis 19 Uhr gelten und die Auslieferung einer größeren Menge an Hilfsgütern ermöglichen, teilten die Streitkräfte über X und Telegram mit. Sie betreffe den Weg, der vom Grenzübergang Kerem Schalom bis zur Salah-al-Din-Straße und dann weiter in den Norden führe. Die Entscheidung sei infolge von Beratungen mit den Vereinten Nationen und anderen Organisationen getroffen worden, hieß es weiter. 

Die Kämpfe in Rafah, wo das israelische Militär gegen die militant-islamistische Hamas vorgeht, würden allerdings weitergehen. Bei Kämpfen in Rafah an der Grenze zu Ägypten waren zuvor am Samstag nach Militärangaben acht israelische Soldaten getötet worden. Zuvor hatte die Hamas erklärt, bei einem Angriff auf einen Truppentransporter in Rafah mehrere israelische Soldaten getötet und verletzt zu haben.

Mehr Infos: https://www.tagesschau.de/ausland/asien/nahost-krieg-israel-gaza-feuerpause-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
RDd_1-tC0KY,Gazastreifen: Tote bei Angriff neben Büro des Roten Kreuzes,data/de_tagesschau\Gazastreifen Tote bei Angriff neben Büro des Roten Kreuzes.jpg,,20240622,"Bei einem Angriff nahe des Büros des Internationalen Komitees vom Roten Kreuz im Gazastreifen sind nach Angaben der Hilforganisation mindestens 20 Menschen getötet worden, 45 wurden verletzt. Unklar ist, wer für den Angriff verantwortlich ist. Die Sicherheitslage verhindert nach Angaben der Vereinten Nationen unterdessen die Verteilung von Hilfsgütern im Gazastreifen. UN-Generalsekretär Guterres sprach von totalem Chaos und Gesetzlosigkeit.

Mehr Informationen zum Thema: https://www.tagesschau.de/ausland/asien/gaza-israel-ikrk-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
KwQO9d8RB5I,Nahost-Konflikt: Baerbock warnt Israel vor Eskalation,data/de_tagesschau\Nahost-Konflikt Baerbock warnt Israel vor Eskalation.jpg,,20240624,"Außenministerin Annalena Baerbock hat die Situation an der Grenze zwischen Israel und dem Libanon als mehr als besorgniserregend bezeichnet und vor noch mehr Gewalt gewarnt. „Eine weitere Eskalation wäre eine Katastrophe für alle Menschen in der Region“, sagte die Grünen-Politikerin am Vormittag vor einer Nahost-Reise. Auch deswegen sei es absolut wichtig, dass man endlich zu der Feuerpause in Gaza komme. „Israel kann nur in Sicherheit leben, wenn Palästinenser in Sicherheit leben. Und Palästinenser können nur in Sicherheit leben, wenn Israel sicher ist“, sagte sie.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
thVa0KClYHM,Baerbock in Nahost: Sorge vor Eskalation an israelisch-libanesischer Grenze,data/de_tagesschau\Baerbock in Nahost Sorge vor Eskalation an israelisch-libanesischer Grenze.jpg,,20240625,"Angesichts wachsender Sorgen vor einer Eskalation in Nahost reist Bundesaußenministerin Baerbock nach Israel. Konkret geht es um den Konflikt zwischen Israel und der proiranischen Hisbollah-Miliz im Libanon. Bei den Gesprächen wird es aber auch um die humanitäre Lage im Gazastreifen sowie das militärische Vorgehen Israels in Rafah im südlichen Gazastreifen gehen.

Weitere Informationen zum Krieg in Nahost: https://www.tagesschau.de/newsticker/liveblog-nahost-dienstag-152.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
stljfWEQJX0,Krieg im Nahen Osten: Israels Armee ruft zum Verlassen von Gaza-Stadt auf,data/de_tagesschau\Krieg im Nahen Osten Israels Armee ruft zum Verlassen von Gaza-Stadt auf.jpg,,20240710,"Mit einer Flugblattaktion hat die israelische Armee am Mittwoch alle Einwohner:innen zum Verlassen der im Norden des Gazastreifens gelegenen Stadt Gaza aufgerufen. „Die Stadt Gaza bleibt ein gefährliches Kampfgebiet“, hieß es auf Tausenden Flugblättern, die über der Stadt abgeworfen wurden. Alle Einwohner:innen sollten sich über „Sicherheitskorridore“ Richtung Süden in Schutzunterkünfte begeben. Indes verurteilte die Bundesregierung den Israel zugeschriebenen Angriff auf eine Schule im südlichen Gazastreifen scharf.

Mehr Informationen unter: https://www.tagesschau.de/ausland/asien/nahost-krieg-gaza-golan-libanon-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
j1-YmPV6psM,Nach Drohnenangriff der Huthi: Israel greift Miliz im Jemen an,data/de_tagesschau\Nach Drohnenangriff der Huthi Israel greift Miliz im Jemen an.jpg,,20240721,"Der israelische Ministerpräsident Netanyahu hat den Angriff im Jemen verteidigt. „Von Beginn des Krieges an habe ich deutlich gemacht, dass Israel gegen alle vorgehen wird, die uns angreifen“, sagte er. Über den Hafen in Hodeida seien Waffen aus dem Iran ins Land gelangt. Zuvor hatte eine Drohne der Huthi die Luftabwehr Israels durchbrochen und einen Zivilisten in Tel Aviv getötet. 

Mehr Informationen zu diesem Thema: 
https://www.tagesschau.de/ausland/asien/israel-angriff-jemen-huthis-104.html 

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
9IvdImMtX1I,Nach Angriff auf Golanhöhen: Sorge vor Eskalation im Nahen Osten,data/de_tagesschau\Nach Angriff auf Golanhöhen Sorge vor Eskalation im Nahen Osten.jpg,,20240729,"Im Nahen Osten wächst die Sorge vor einem Flächenbrand in der Auseinandersetzung mit Israel, auch im Norden des Landes. Am Samstag hatte eine Rakete einen Fußballplatz auf den von Israel besetzten Golanhöhen getroffen. Dabei wurden zwölf Kinder und Jugendliche getötet. Israel machte bereits die Hisbollah-Miliz aus dem Libanon dafür verantwortlich und kündigte Vergeltungsmaßnahmen an. Die Miliz wird vom Iran unterstützt und besitzt laut Schätzungen 150.000 Raketen. 

Alle aktuellen Informationen und tagesschau24 im Livestream: https://tagesschau.de/newsticker/liveblog-nahost-montag-162.html

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
nO4vb5fGx2Q,Nach Angriff auf Golanhöhen: Sorge vor einem israelischem Vergeltungsschlag,data/de_tagesschau\Nach Angriff auf Golanhöhen Sorge vor einem israelischem Vergeltungsschlag.jpg,,20240730,"Die Sorge vor einem israelischem Vergeltungsschlag gegen die Hisbollah im Libanon wächst. Israels Premierminister Netanyahu hatte gestern eine harte Antwort auf den Raketenbeschuss eines Sportplatzes auf den Golanhöhen mit zwölf Toten angekündigt. Mehrere Regierungen, darunter auch Deutschland, riefen ihre Bürger:innen im Libanon zur Ausreise auf. Die diplomatischen Bemühungen um eine Deeskalation in dem Konflikt laufen auf Hochtouren.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/ausland/asien/libanon-eskalation-israel-100.html

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
w1Fe4s2RaLg,Hamas meldet Tötung ihres politischen Anführers Hanija,data/de_tagesschau\Hamas meldet Tötung ihres politischen Anführers Hanija.jpg,,20240731,"Der Auslandschef der militant-islamistischen Hamas, Ismail Hanija, ist nach Angaben der Terrorormiliz bei einem Luftangriff in der iranischen Hauptstadt Teheran getötet worden. Er sei infolge einer Attacke auf seine Residenz ums Leben gekommen, teilte die Hamas mit. Die Hamas machte Israel verantwortlich, Analysten im iranischen Staatsfernsehen ebenfalls.
 
Von israelischer Seite gibt es dafür bislang keine Bestätigung. Israel hatte angekündigt, Hanija und andere Hamas-Führer nach dem Terrorangriff vom 7. Oktober töten zu wollen.
 
Auch ein Hisbollah-Kommandeur wurde nach israelischen Angaben gestern getötet. Bei dem Beschuss in einem Vorort von Libanons Hauptstadt Beirut sei der Kommandeur der Schiitenmiliz Hisbollah, Fuad Schukr, „ausgeschaltet“ worden. „Die Kampfjets der israelischen Luftwaffe haben den ranghöchsten militärischen Befehlshaber der Terrororganisation Hisbollah und den Leiter ihrer strategischen Einheit, Fuad Schukr, in der Nähe von Beirut eliminiert“, hieß es. Nach einem tödlichen Raketenangriff auf den Golanhöhen hatte Israel Vergeltung angekündigt.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
s9yb28B72O4,Tötung von Hisbollah- und Hamas-Führern: Die Lage in Nahost,data/de_tagesschau\Tötung von Hisbollah- und Hamas-Führern Die Lage in Nahost.jpg,,20240731,"Innerhalb weniger Stunden sind zwei Führer von mit Israel verfeindeten Terrororganisationen durch Raketenangriffe getötet worden – in Beirut und in Teheran. Iranische Medien berichten, in der Nacht um 2.00 Uhr habe ein Geschoss ein Gebäude im Norden Teherans getroffen. Es diente offenbar auch als Residenz von Ismail Hanija, dem politischen Führer der Terrororganisation Hamas. Die Hamas teilte am Morgen mit, Hanija und mindestens einer seiner Leibwächter seien dabei getötet worden. Auch die iranischen Revolutionsgarden bestätigten den Tod Hanijas.

Am Dienstagabend (Ortszeit) kam es gegen 19:40 Uhr (Ortszeit) im Beiruter Stadtteil Haret Hreik, der als eine Hochburg der schiitischen Hisbollah-Miliz gilt, zu einer Explosion in einem Apartmentgebäude. Mehrere Stockwerke wurden dabei schwer beschädigt, auch ein benachbartes Gebäude wurde getroffen. Mindestens vier Menschen kamen ums Leben, Dutzende wurden verletzt. Unter den Toten ist offenbar auch der ranghohe Hisbollah-Kommandeur Fuad Schukr. Das teilte später der israelische Verteidigungsminister Yoav Gallant in einem seltenen Statement zu einem solchen Angriff mit.

Weitere Informationen: https://www.tagesschau.de/ausland/asien/israel-hisbollah-hamas-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
